Software Version            : FRANz 1.2.3
Dataset                     : TESTTREES
Time of Data Analysis       : Fri Mar 10 14:45:34 2023


*** MCMC Parameters ***

Seed                         : 1678488332
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 899
  Initial temperature c0     : 69.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 170
  Nmmax                      : 170

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        415 |    1116145 |   -148.670 |   -151.042 |    0.270 |    0.106 |  0.09 |   1.365 |   1.365 |      0 |
 |        416 |    1118841 |   -148.670 |   -151.484 |    0.704 |    0.096 |  0.10 |   0.876 |   0.876 |      0 |
 |        417 |    1121537 |   -148.670 |   -149.556 |    0.379 |    0.086 |  0.11 |   1.599 |   1.599 |      0 |
 |        418 |    1124233 |   -148.670 |   -150.621 |    1.605 |    0.076 |  0.10 |   3.875 |   3.875 |      0 |
 |        419 |    1126929 |   -148.670 |   -149.819 |    1.063 |    0.066 |  0.09 |   3.224 |   3.224 |      0 |
 |        420 |    1129625 |   -148.547 |   -149.234 |    1.048 |    0.056 |  0.09 |   3.158 |   3.158 |      0 |
 |        421 |    1132321 |   -148.547 |   -149.078 |    0.100 |    0.046 |  0.09 |   3.802 |   3.802 |      0 |
 |        422 |    1135017 |   -148.547 |   -149.688 |    1.077 |    0.036 |  0.09 |   1.561 |   1.561 |      0 |
 |        423 |    1137713 |   -148.547 |   -150.526 |    1.541 |    0.026 |  0.08 |   1.568 |   1.568 |      0 |
 |        424 |    1140409 |   -148.547 |   -150.434 |    1.384 |    0.016 |  0.07 |   0.769 |   0.769 |      0 |
 |        425 |    1143105 |   -148.547 |   -148.813 |    0.195 |    0.006 |  0.07 |   3.460 |   3.460 |      0 |
 |        426 |    1145801 |   -148.547 |   -148.547 |    0.000 |    0.000 |  0.00 |   3.460 |   3.460 |      0 |
 |          1 |          0 |   -148.547 |   -317.580 |   26.790 |   69.000 |  0.68 |   3.546 |   3.546 |      0 |
 |          2 |       2697 |   -148.547 |   -316.921 |   17.402 |   63.781 |  0.67 |   2.141 |   2.141 |      0 |
 |          3 |       5393 |   -148.547 |   -317.968 |   15.957 |   57.129 |  0.69 |   1.419 |   1.419 |      0 |
 |          4 |       8089 |   -148.547 |   -314.702 |   22.003 |   51.294 |  0.70 |   3.644 |   3.644 |      0 |
 |          5 |      10785 |   -148.547 |   -312.425 |   16.579 |   47.757 |  0.66 |   2.837 |   2.837 |      0 |
 |          6 |      13481 |   -148.547 |   -314.072 |   18.616 |   43.753 |  0.68 |   1.344 |   1.344 |      0 |
 |          7 |      16177 |   -148.547 |   -312.783 |   26.652 |   40.713 |  0.68 |   1.910 |   1.910 |      0 |
 |          8 |      18873 |   -148.547 |   -317.333 |   19.767 |   38.829 |  0.67 |   1.125 |   1.125 |      0 |
 |          9 |      21569 |   -148.547 |   -309.196 |   16.025 |   36.548 |  0.68 |   1.989 |   1.989 |      0 |
 |         10 |      24265 |   -148.547 |   -319.535 |   21.366 |   34.079 |  0.67 |   3.154 |   3.154 |      0 |
 |         11 |      26961 |   -148.547 |   -311.551 |   17.303 |   32.435 |  0.67 |   0.356 |   0.356 |      0 |
 |         12 |      29657 |   -148.547 |   -316.513 |   21.270 |   30.612 |  0.68 |   2.808 |   2.808 |      0 |
 |         13 |      32353 |   -148.547 |   -309.778 |   19.017 |   29.274 |  0.68 |   3.488 |   3.488 |      0 |
 |         14 |      35049 |   -148.547 |   -306.813 |   17.983 |   27.909 |  0.67 |   3.214 |   3.214 |      0 |
 |         15 |      37745 |   -148.547 |   -308.319 |   16.885 |   26.597 |  0.66 |   2.133 |   2.133 |      0 |
 |         16 |      40441 |   -148.547 |   -304.902 |   16.139 |   25.330 |  0.67 |   3.854 |   3.854 |      0 |
 |         17 |      43137 |   -148.547 |   -314.944 |   20.892 |   24.127 |  0.67 |   3.313 |   3.313 |      0 |
 |         18 |      45833 |   -148.547 |   -319.102 |   21.087 |   23.273 |  0.65 |   1.467 |   1.467 |      0 |
 |         19 |      48529 |   -148.547 |   -300.230 |   23.296 |   22.484 |  0.67 |   1.307 |   1.307 |      0 |
 |         20 |      51225 |   -148.547 |   -310.206 |   21.001 |   21.815 |  0.68 |   3.098 |   3.098 |      0 |
 |         21 |      53921 |   -148.547 |   -314.144 |   24.427 |   21.118 |  0.64 |   1.176 |   1.176 |      0 |
 |         22 |      56617 |   -148.547 |   -308.905 |   14.316 |   20.554 |  0.68 |   2.365 |   2.365 |      0 |
 |         23 |      59313 |   -148.547 |   -301.121 |   17.771 |   19.657 |  0.66 |   1.636 |   1.636 |      0 |
 |         24 |      62009 |   -148.547 |   -295.127 |   19.652 |   18.990 |  0.67 |   3.277 |   3.277 |      0 |
 |         25 |      64705 |   -148.547 |   -301.588 |   23.539 |   18.424 |  0.66 |   2.155 |   2.155 |      0 |
 |         26 |      67401 |   -148.547 |   -312.181 |   20.247 |   17.977 |  0.67 |   2.828 |   2.828 |      0 |
 |         27 |      70097 |   -148.547 |   -302.453 |   20.314 |   17.484 |  0.67 |   2.392 |   2.392 |      0 |
 |         28 |      72793 |   -148.547 |   -299.938 |   18.145 |   17.019 |  0.67 |   1.861 |   1.861 |      0 |
 |         29 |      75489 |   -148.547 |   -289.279 |   17.103 |   16.526 |  0.65 |   1.890 |   1.890 |      0 |
 |         30 |      78185 |   -148.547 |   -306.195 |   17.345 |   16.034 |  0.66 |   2.833 |   2.833 |      0 |
 |         31 |      80881 |   -148.547 |   -307.547 |   16.711 |   15.577 |  0.66 |   0.793 |   0.793 |      0 |
 |         32 |      83577 |   -148.547 |   -297.990 |   14.865 |   15.129 |  0.65 |   3.215 |   3.215 |      0 |
 |         33 |      86273 |   -148.547 |   -306.200 |   14.232 |   14.655 |  0.66 |   1.015 |   1.015 |      0 |
 |         34 |      88969 |   -148.547 |   -289.812 |   19.309 |   14.191 |  0.67 |   1.998 |   1.998 |      0 |
 |         35 |      91665 |   -148.547 |   -307.881 |   17.697 |   13.867 |  0.65 |   1.488 |   1.488 |      0 |
 |         36 |      94361 |   -148.547 |   -302.355 |   18.444 |   13.530 |  0.66 |   2.258 |   2.258 |      0 |
 |         37 |      97057 |   -148.547 |   -296.292 |   19.888 |   13.222 |  0.65 |   3.237 |   3.237 |      0 |
 |         38 |      99753 |   -148.547 |   -299.255 |   15.467 |   12.948 |  0.65 |   3.596 |   3.596 |      0 |
 |         39 |     102449 |   -148.547 |   -294.481 |   21.827 |   12.613 |  0.63 |   1.978 |   1.978 |      0 |
 |         40 |     105145 |   -148.547 |   -296.584 |   23.931 |   12.386 |  0.64 |   2.025 |   2.025 |      0 |
 |         41 |     107841 |   -148.547 |   -293.615 |   15.431 |   12.185 |  0.64 |   3.747 |   3.747 |      0 |
 |         42 |     110537 |   -148.547 |   -302.602 |   18.635 |   11.887 |  0.63 |   2.142 |   2.142 |      0 |
 |         43 |     113233 |   -148.547 |   -294.515 |   22.219 |   11.651 |  0.61 |   1.638 |   1.638 |      0 |
 |         44 |     115929 |   -148.547 |   -291.851 |   19.178 |   11.460 |  0.63 |   3.424 |   3.424 |      0 |
 |         45 |     118625 |   -148.547 |   -284.361 |   16.829 |   11.246 |  0.65 |   3.097 |   3.097 |      0 |
 |         46 |     121321 |   -148.547 |   -298.914 |   18.941 |   11.013 |  0.65 |   3.540 |   3.540 |      0 |
 |         47 |     124017 |   -148.547 |   -292.848 |   17.849 |   10.813 |  0.65 |   1.768 |   1.768 |      0 |
 |         48 |     126713 |   -148.547 |   -307.230 |   17.035 |   10.609 |  0.64 |   2.159 |   2.159 |      0 |
 |         49 |     129409 |   -148.547 |   -293.217 |   18.225 |   10.403 |  0.62 |   1.433 |   1.433 |      0 |
 |         50 |     132105 |   -148.547 |   -305.376 |   21.614 |   10.218 |  0.65 |   2.887 |   2.887 |      0 |
 |         51 |     134801 |   -148.547 |   -273.204 |   17.409 |   10.066 |  0.62 |   0.705 |   0.705 |      0 |
 |         52 |     137497 |   -148.547 |   -274.053 |   16.374 |    9.885 |  0.63 |   3.754 |   3.754 |      0 |
 |         53 |     140193 |   -148.547 |   -295.200 |   19.655 |    9.699 |  0.63 |   3.128 |   3.128 |      0 |
 |         54 |     142889 |   -148.547 |   -295.432 |   23.180 |    9.549 |  0.62 |   2.843 |   2.843 |      0 |
 |         55 |     145585 |   -148.547 |   -284.228 |   20.872 |    9.426 |  0.62 |   1.760 |   1.760 |      0 |
 |         56 |     148281 |   -148.547 |   -289.806 |   17.885 |    9.292 |  0.62 |   1.124 |   1.124 |      0 |
 |         57 |     150977 |   -148.547 |   -284.902 |   13.514 |    9.142 |  0.64 |   2.830 |   2.830 |      0 |
 |         58 |     153673 |   -148.547 |   -283.847 |   20.944 |    8.949 |  0.62 |   1.823 |   1.823 |      0 |
 |         59 |     156369 |   -148.547 |   -286.099 |   19.588 |    8.829 |  0.63 |   0.828 |   0.828 |      0 |
 |         60 |     159065 |   -148.547 |   -291.111 |   17.493 |    8.705 |  0.63 |   2.329 |   2.329 |      0 |
 |         61 |     161761 |   -148.547 |   -285.576 |   20.664 |    8.569 |  0.63 |   2.497 |   2.497 |      0 |
 |         62 |     164457 |   -148.547 |   -283.651 |   22.121 |    8.458 |  0.62 |   3.418 |   3.418 |      0 |
 |         63 |     167153 |   -148.547 |   -284.835 |   18.573 |    8.356 |  0.61 |   1.377 |   1.377 |      0 |
 |         64 |     169849 |   -148.547 |   -282.319 |   17.502 |    8.239 |  0.61 |   3.484 |   3.484 |      0 |
 |         65 |     172545 |   -148.547 |   -286.491 |   18.775 |    8.117 |  0.62 |   3.834 |   3.834 |      0 |
 |         66 |     175241 |   -148.547 |   -289.650 |   17.505 |    8.007 |  0.60 |   1.422 |   1.422 |      0 |
 |         67 |     177937 |   -148.547 |   -283.614 |   21.271 |    7.892 |  0.60 |   1.391 |   1.391 |      0 |
 |         68 |     180633 |   -148.547 |   -278.551 |   17.939 |    7.801 |  0.60 |   0.517 |   0.517 |      0 |
 |         69 |     183329 |   -148.547 |   -282.423 |   17.949 |    7.694 |  0.60 |   3.672 |   3.672 |      0 |
 |         70 |     186025 |   -148.547 |   -263.472 |   17.351 |    7.591 |  0.59 |   3.715 |   3.715 |      0 |
 |         71 |     188721 |   -148.547 |   -285.183 |   17.029 |    7.487 |  0.61 |   3.637 |   3.637 |      0 |
 |         72 |     191417 |   -148.547 |   -277.320 |   19.975 |    7.384 |  0.59 |   3.982 |   3.982 |      0 |
 |         73 |     194113 |   -148.547 |   -266.521 |   20.406 |    7.298 |  0.59 |   0.821 |   0.821 |      0 |
 |         74 |     196809 |   -148.547 |   -277.202 |   19.046 |    7.216 |  0.60 |   0.808 |   0.808 |      0 |
 |         75 |     199505 |   -148.547 |   -277.148 |   19.621 |    7.130 |  0.62 |   3.805 |   3.805 |      0 |
 |         76 |     202201 |   -148.547 |   -283.774 |   19.724 |    7.049 |  0.59 |   3.797 |   3.797 |      0 |
 |         77 |     204897 |   -148.547 |   -270.787 |   14.129 |    6.970 |  0.59 |   0.424 |   0.424 |      0 |
 |         78 |     207593 |   -148.547 |   -272.874 |   12.303 |    6.862 |  0.58 |   0.683 |   0.683 |      0 |
 |         79 |     210289 |   -148.547 |   -266.204 |   12.620 |    6.743 |  0.63 |   0.376 |   0.376 |      0 |
 |         80 |     212985 |   -148.547 |   -285.644 |   22.436 |    6.630 |  0.59 |   0.923 |   0.923 |      0 |
 |         81 |     215681 |   -148.547 |   -275.126 |   20.293 |    6.568 |  0.60 |   3.942 |   3.942 |      0 |
 |         82 |     218377 |   -148.547 |   -270.278 |   17.364 |    6.502 |  0.59 |   3.249 |   3.249 |      0 |
 |         83 |     221073 |   -148.547 |   -277.616 |   24.366 |    6.425 |  0.61 |   2.341 |   2.341 |      0 |
 |         84 |     223769 |   -148.547 |   -282.660 |   19.399 |    6.372 |  0.59 |   2.438 |   2.438 |      0 |
 |         85 |     226465 |   -148.547 |   -285.468 |   17.120 |    6.306 |  0.60 |   3.184 |   3.184 |      0 |
 |         86 |     229161 |   -148.547 |   -269.014 |   18.388 |    6.233 |  0.59 |   2.075 |   2.075 |      0 |
 |         87 |     231857 |   -148.547 |   -263.701 |   15.372 |    6.167 |  0.60 |   0.790 |   0.790 |      0 |
 |         88 |     234553 |   -148.547 |   -272.025 |   16.349 |    6.089 |  0.57 |   1.511 |   1.511 |      0 |
 |         89 |     237249 |   -148.547 |   -271.179 |   21.253 |    6.018 |  0.59 |   0.788 |   0.788 |      0 |
 |         90 |     239945 |   -148.547 |   -271.781 |   18.337 |    5.964 |  0.60 |   3.694 |   3.694 |      0 |
 |         91 |     242641 |   -148.547 |   -268.095 |   13.730 |    5.903 |  0.59 |   1.163 |   1.163 |      0 |
 |         92 |     245337 |   -148.547 |   -266.423 |   15.988 |    5.824 |  0.58 |   3.079 |   3.079 |      0 |
 |         93 |     248033 |   -148.547 |   -278.500 |   19.511 |    5.757 |  0.59 |   2.396 |   2.396 |      0 |
 |         94 |     250729 |   -148.547 |   -280.077 |   17.365 |    5.703 |  0.57 |   1.449 |   1.449 |      0 |
 |         95 |     253425 |   -148.547 |   -266.937 |   14.507 |    5.645 |  0.58 |   1.222 |   1.222 |      0 |
 |         96 |     256121 |   -148.547 |   -257.553 |   17.876 |    5.576 |  0.58 |   3.365 |   3.365 |      0 |
 |         97 |     258817 |   -148.547 |   -258.897 |   16.897 |    5.521 |  0.59 |   0.713 |   0.713 |      0 |
 |         98 |     261513 |   -148.547 |   -266.500 |   13.867 |    5.464 |  0.56 |   3.699 |   3.699 |      0 |
 |         99 |     264209 |   -148.547 |   -275.787 |   15.931 |    5.397 |  0.56 |   3.012 |   3.012 |      0 |
 |        100 |     266905 |   -148.547 |   -260.881 |   13.392 |    5.339 |  0.57 |   0.984 |   0.984 |      0 |
 |        101 |     269601 |   -148.547 |   -260.589 |   12.921 |    5.272 |  0.58 |   1.363 |   1.363 |      0 |
 |        102 |     272297 |   -148.547 |   -265.803 |   17.741 |    5.205 |  0.56 |   2.393 |   2.393 |      0 |
 |        103 |     274993 |   -148.547 |   -266.677 |   17.998 |    5.157 |  0.58 |   2.763 |   2.763 |      0 |
 |        104 |     277689 |   -148.547 |   -260.171 |   13.490 |    5.110 |  0.57 |   0.499 |   0.499 |      0 |
 |        105 |     280385 |   -148.547 |   -265.859 |   19.415 |    5.050 |  0.55 |   0.799 |   0.799 |      0 |
 |        106 |     283081 |   -148.547 |   -270.776 |   16.702 |    5.008 |  0.54 |   1.543 |   1.543 |      0 |
 |        107 |     285777 |   -148.547 |   -253.434 |   14.432 |    4.961 |  0.56 |   2.728 |   2.728 |      0 |
 |        108 |     288473 |   -148.547 |   -259.197 |   13.618 |    4.907 |  0.56 |   1.187 |   1.187 |      0 |
 |        109 |     291169 |   -148.547 |   -250.103 |   15.212 |    4.852 |  0.56 |   3.349 |   3.349 |      0 |
 |        110 |     293865 |   -148.547 |   -255.633 |   22.320 |    4.803 |  0.56 |   1.231 |   1.231 |      0 |
 |        111 |     296561 |   -148.547 |   -257.892 |   17.468 |    4.771 |  0.56 |   2.995 |   2.995 |      0 |
 |        112 |     299257 |   -148.547 |   -258.631 |   19.850 |    4.729 |  0.54 |   2.252 |   2.252 |      0 |
 |        113 |     301953 |   -148.547 |   -260.328 |   18.989 |    4.694 |  0.55 |   0.388 |   0.388 |      0 |
 |        114 |     304649 |   -148.547 |   -259.829 |   16.150 |    4.657 |  0.55 |   1.376 |   1.376 |      0 |
 |        115 |     307345 |   -148.547 |   -260.718 |   14.698 |    4.615 |  0.55 |   3.693 |   3.693 |      0 |
 |        116 |     310041 |   -148.547 |   -258.982 |   18.585 |    4.570 |  0.55 |   3.713 |   3.713 |      0 |
 |        117 |     312737 |   -148.547 |   -253.122 |   15.228 |    4.534 |  0.55 |   1.682 |   1.682 |      0 |
 |        118 |     315433 |   -148.547 |   -249.146 |   14.640 |    4.492 |  0.56 |   0.581 |   0.581 |      0 |
 |        119 |     318129 |   -148.547 |   -249.697 |   16.207 |    4.448 |  0.54 |   2.145 |   2.145 |      0 |
 |        120 |     320825 |   -148.547 |   -253.968 |   17.716 |    4.410 |  0.55 |   2.894 |   2.894 |      0 |
 |        121 |     323521 |   -148.547 |   -261.850 |   15.137 |    4.375 |  0.55 |   0.329 |   0.329 |      0 |
 |        122 |     326217 |   -148.547 |   -261.726 |   18.374 |    4.335 |  0.55 |   1.821 |   1.821 |      0 |
 |        123 |     328913 |   -148.547 |   -255.822 |   17.038 |    4.303 |  0.52 |   3.220 |   3.220 |      0 |
 |        124 |     331609 |   -148.547 |   -239.750 |   19.086 |    4.269 |  0.55 |   2.124 |   2.124 |      0 |
 |        125 |     334305 |   -148.547 |   -251.032 |   14.438 |    4.239 |  0.54 |   0.535 |   0.535 |      0 |
 |        126 |     337001 |   -148.547 |   -251.885 |   17.368 |    4.200 |  0.54 |   3.982 |   3.982 |      0 |
 |        127 |     339697 |   -148.547 |   -246.985 |   17.776 |    4.168 |  0.54 |   3.168 |   3.168 |      0 |
 |        128 |     342393 |   -148.547 |   -237.435 |   17.928 |    4.137 |  0.53 |   2.721 |   2.721 |      0 |
 |        129 |     345089 |   -148.547 |   -250.699 |   18.615 |    4.107 |  0.54 |   2.395 |   2.395 |      0 |
 |        130 |     347785 |   -148.547 |   -241.091 |   11.042 |    4.078 |  0.54 |   2.027 |   2.027 |      0 |
 |        131 |     350481 |   -148.547 |   -253.134 |   12.307 |    4.031 |  0.54 |   3.799 |   3.799 |      0 |
 |        132 |     353177 |   -148.547 |   -254.110 |   14.437 |    3.989 |  0.55 |   1.944 |   1.944 |      0 |
 |        133 |     355873 |   -148.547 |   -244.272 |   13.719 |    3.955 |  0.54 |   2.529 |   2.529 |      0 |
 |        134 |     358569 |   -148.547 |   -253.495 |   16.424 |    3.919 |  0.53 |   1.760 |   1.760 |      0 |
 |        135 |     361265 |   -148.547 |   -256.752 |   16.845 |    3.889 |  0.51 |   1.097 |   1.097 |      0 |
 |        136 |     363961 |   -148.547 |   -240.602 |   13.702 |    3.861 |  0.53 |   0.936 |   0.936 |      0 |
 |        137 |     366657 |   -148.547 |   -251.653 |   14.584 |    3.827 |  0.52 |   3.755 |   3.755 |      0 |
 |        138 |     369353 |   -148.547 |   -240.789 |   13.418 |    3.795 |  0.54 |   3.175 |   3.175 |      0 |
 |        139 |     372049 |   -148.547 |   -246.706 |   16.642 |    3.761 |  0.52 |   1.978 |   1.978 |      0 |
 |        140 |     374745 |   -148.547 |   -254.883 |   15.925 |    3.734 |  0.52 |   3.981 |   3.981 |      0 |
 |        141 |     377441 |   -148.547 |   -248.227 |   13.802 |    3.707 |  0.51 |   3.532 |   3.532 |      0 |
 |        142 |     380137 |   -148.547 |   -244.175 |   11.641 |    3.675 |  0.51 |   2.787 |   2.787 |      0 |
 |        143 |     382833 |   -148.547 |   -236.080 |   15.134 |    3.639 |  0.51 |   0.677 |   0.677 |      0 |
 |        144 |     385529 |   -148.547 |   -243.963 |   16.624 |    3.611 |  0.52 |   2.444 |   2.444 |      0 |
 |        145 |     388225 |   -148.547 |   -240.006 |   11.580 |    3.587 |  0.53 |   2.239 |   2.239 |      0 |
 |        146 |     390921 |   -148.547 |   -247.442 |   13.249 |    3.552 |  0.52 |   0.896 |   0.896 |      0 |
 |        147 |     393617 |   -148.547 |   -245.803 |   15.933 |    3.522 |  0.49 |   2.886 |   2.886 |      0 |
 |        148 |     396313 |   -148.547 |   -246.609 |   15.284 |    3.497 |  0.50 |   2.046 |   2.046 |      0 |
 |        149 |     399009 |   -148.547 |   -231.122 |   11.061 |    3.472 |  0.50 |   2.949 |   2.949 |      0 |
 |        150 |     401705 |   -148.547 |   -241.628 |   14.968 |    3.438 |  0.53 |   3.374 |   3.374 |      0 |
 |        151 |     404401 |   -148.547 |   -238.467 |   13.838 |    3.413 |  0.51 |   1.228 |   1.228 |      0 |
 |        152 |     407097 |   -148.547 |   -239.687 |   14.338 |    3.386 |  0.53 |   2.840 |   2.840 |      0 |
 |        153 |     409793 |   -148.547 |   -248.693 |   14.669 |    3.361 |  0.50 |   3.322 |   3.322 |      0 |
 |        154 |     412489 |   -148.547 |   -240.975 |   13.566 |    3.337 |  0.51 |   1.693 |   1.693 |      0 |
 |        155 |     415185 |   -148.547 |   -230.497 |    9.816 |    3.311 |  0.50 |   2.813 |   2.813 |      0 |
 |        156 |     417881 |   -148.547 |   -239.872 |    8.357 |    3.276 |  0.50 |   3.161 |   3.161 |      0 |
 |        157 |     420577 |   -148.547 |   -246.402 |   14.972 |    3.235 |  0.50 |   2.793 |   2.793 |      0 |
 |        158 |     423273 |   -148.547 |   -232.328 |   10.978 |    3.213 |  0.48 |   2.481 |   2.481 |      0 |
 |        159 |     425969 |   -148.547 |   -227.285 |   13.527 |    3.184 |  0.49 |   1.153 |   1.153 |      0 |
 |        160 |     428665 |   -148.547 |   -237.145 |   18.021 |    3.160 |  0.51 |   2.129 |   2.129 |      0 |
 |        161 |     431361 |   -148.547 |   -239.552 |   21.123 |    3.143 |  0.49 |   1.589 |   1.589 |      0 |
 |        162 |     434057 |   -148.547 |   -234.240 |   11.277 |    3.128 |  0.49 |   0.986 |   0.986 |      0 |
 |        163 |     436753 |   -148.547 |   -224.391 |   15.132 |    3.100 |  0.49 |   0.916 |   0.916 |      0 |
 |        164 |     439449 |   -148.547 |   -219.165 |   13.833 |    3.080 |  0.47 |   1.204 |   1.204 |      0 |
 |        165 |     442145 |   -148.547 |   -238.387 |   13.701 |    3.059 |  0.50 |   3.021 |   3.021 |      0 |
 |        166 |     444841 |   -148.547 |   -222.959 |   11.444 |    3.037 |  0.49 |   1.888 |   1.888 |      0 |
 |        167 |     447537 |   -148.547 |   -237.734 |   11.880 |    3.012 |  0.49 |   1.952 |   1.952 |      0 |
 |        168 |     450233 |   -148.547 |   -231.746 |   11.767 |    2.988 |  0.48 |   0.579 |   0.579 |      0 |
 |        169 |     452929 |   -148.547 |   -228.665 |   14.893 |    2.964 |  0.49 |   3.500 |   3.500 |      0 |
 |        170 |     455625 |   -148.547 |   -229.084 |   13.545 |    2.945 |  0.49 |   0.456 |   0.456 |      0 |
 |        171 |     458321 |   -148.547 |   -226.587 |   13.820 |    2.925 |  0.49 |   0.373 |   0.373 |      0 |
 |        172 |     461017 |   -148.547 |   -229.057 |   12.443 |    2.905 |  0.48 |   1.618 |   1.618 |      0 |
 |        173 |     463713 |   -148.547 |   -229.709 |   17.903 |    2.884 |  0.48 |   3.660 |   3.660 |      0 |
 |        174 |     466409 |   -148.547 |   -233.510 |   10.913 |    2.869 |  0.46 |   2.506 |   2.506 |      0 |
 |        175 |     469105 |   -148.547 |   -228.086 |   11.879 |    2.846 |  0.48 |   3.725 |   3.725 |      0 |
 |        176 |     471801 |   -148.547 |   -228.477 |   14.062 |    2.824 |  0.47 |   3.116 |   3.116 |      0 |
 |        177 |     474497 |   -148.547 |   -216.442 |   10.967 |    2.806 |  0.47 |   0.921 |   0.921 |      0 |
 |        178 |     477193 |   -148.547 |   -220.390 |   13.182 |    2.784 |  0.45 |   1.550 |   1.550 |      0 |
 |        179 |     479889 |   -148.547 |   -216.825 |   11.854 |    2.765 |  0.47 |   3.081 |   3.081 |      0 |
 |        180 |     482585 |   -148.547 |   -225.805 |   16.886 |    2.745 |  0.47 |   2.069 |   2.069 |      0 |
 |        181 |     485281 |   -148.547 |   -230.007 |   16.556 |    2.731 |  0.48 |   0.957 |   0.957 |      0 |
 |        182 |     487977 |   -148.547 |   -223.533 |   15.773 |    2.716 |  0.47 |   0.637 |   0.637 |      0 |
 |        183 |     490673 |   -148.547 |   -218.632 |    9.942 |    2.702 |  0.48 |   1.733 |   1.733 |      0 |
 |        184 |     493369 |   -148.547 |   -216.009 |   13.078 |    2.678 |  0.45 |   3.033 |   3.033 |      0 |
 |        185 |     496065 |   -148.547 |   -219.110 |   12.893 |    2.661 |  0.45 |   1.518 |   1.518 |      0 |
 |        186 |     498761 |   -148.547 |   -219.105 |   13.870 |    2.644 |  0.45 |   1.859 |   1.859 |      0 |
 |        187 |     501457 |   -148.547 |   -223.857 |   11.618 |    2.628 |  0.48 |   3.085 |   3.085 |      0 |
 |        188 |     504153 |   -148.547 |   -225.790 |   13.377 |    2.609 |  0.48 |   0.356 |   0.356 |      0 |
 |        189 |     506849 |   -148.547 |   -220.053 |   11.187 |    2.593 |  0.45 |   2.273 |   2.273 |      0 |
 |        190 |     509545 |   -148.547 |   -222.354 |   11.519 |    2.574 |  0.49 |   3.962 |   3.962 |      0 |
 |        191 |     512241 |   -148.547 |   -220.007 |   11.138 |    2.556 |  0.46 |   3.532 |   3.532 |      0 |
 |        192 |     514937 |   -148.547 |   -215.509 |    9.828 |    2.537 |  0.46 |   0.978 |   0.978 |      0 |
 |        193 |     517633 |   -148.547 |   -225.808 |   11.144 |    2.517 |  0.45 |   2.273 |   2.273 |      0 |
 |        194 |     520329 |   -148.547 |   -223.407 |   13.853 |    2.499 |  0.44 |   1.347 |   1.347 |      0 |
 |        195 |     523025 |   -148.547 |   -222.358 |   12.741 |    2.485 |  0.48 |   1.522 |   1.522 |      0 |
 |        196 |     525721 |   -148.547 |   -217.440 |   14.201 |    2.469 |  0.45 |   1.580 |   1.580 |      0 |
 |        197 |     528417 |   -148.547 |   -228.614 |   14.918 |    2.456 |  0.46 |   3.302 |   3.302 |      0 |
 |        198 |     531113 |   -148.547 |   -219.487 |   12.338 |    2.443 |  0.45 |   1.160 |   1.160 |      0 |
 |        199 |     533809 |   -148.547 |   -224.250 |   12.066 |    2.428 |  0.46 |   2.342 |   2.342 |      0 |
 |        200 |     536505 |   -148.547 |   -217.477 |   13.511 |    2.412 |  0.45 |   2.414 |   2.414 |      0 |
 |        201 |     539201 |   -148.547 |   -215.518 |   11.257 |    2.399 |  0.47 |   2.104 |   2.104 |      0 |
 |        202 |     541897 |   -148.547 |   -213.181 |   14.100 |    2.383 |  0.46 |   1.271 |   1.271 |      0 |
 |        203 |     544593 |   -148.547 |   -217.446 |    9.881 |    2.370 |  0.45 |   0.838 |   0.838 |      0 |
 |        204 |     547289 |   -148.547 |   -210.537 |   13.093 |    2.352 |  0.45 |   3.244 |   3.244 |      0 |
 |        205 |     549985 |   -148.547 |   -215.485 |   10.678 |    2.339 |  0.44 |   1.870 |   1.870 |      0 |
 |        206 |     552681 |   -148.547 |   -209.535 |   12.245 |    2.322 |  0.45 |   3.262 |   3.262 |      0 |
 |        207 |     555377 |   -148.547 |   -212.192 |   12.540 |    2.309 |  0.45 |   1.886 |   1.886 |      0 |
 |        208 |     558073 |   -148.547 |   -222.682 |   12.328 |    2.295 |  0.47 |   0.846 |   0.846 |      0 |
 |        209 |     560769 |   -148.547 |   -212.758 |   13.770 |    2.282 |  0.45 |   3.771 |   3.771 |      0 |
 |        210 |     563465 |   -148.547 |   -223.503 |   15.475 |    2.270 |  0.43 |   1.635 |   1.635 |      0 |
 |        211 |     566161 |   -148.547 |   -211.352 |    9.835 |    2.259 |  0.45 |   1.460 |   1.460 |      0 |
 |        212 |     568857 |   -148.547 |   -216.326 |    9.675 |    2.243 |  0.43 |   3.242 |   3.242 |      0 |
