Software Version            : FRANz 1.2.3
Dataset                     : cluster_1
Time of Data Analysis       : Wed Apr  5 13:51:38 2023


*** MCMC Parameters ***

Seed                         : 1680727897
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 1557
  Initial temperature c0     : 70.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 269
  Nmmax                      : 269

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        147 |     681821 |   -224.759 |   -384.609 |   18.273 |    4.495 |  0.55 |   3.868 |   3.868 |      0 |
 |        148 |     686491 |   -224.759 |   -377.854 |   22.395 |    4.460 |  0.56 |   2.880 |   2.880 |      0 |
 |        149 |     691161 |   -224.759 |   -371.324 |   15.881 |    4.432 |  0.54 |   1.959 |   1.959 |      0 |
 |        150 |     695831 |   -224.759 |   -375.147 |   23.789 |    4.393 |  0.55 |   0.441 |   0.441 |      0 |
 |        151 |     700501 |   -224.759 |   -383.702 |   23.323 |    4.368 |  0.55 |   2.486 |   2.486 |      0 |
 |        152 |     705171 |   -224.759 |   -384.944 |   22.552 |    4.342 |  0.54 |   3.334 |   3.334 |      0 |
 |        153 |     709841 |   -224.759 |   -386.582 |   18.479 |    4.316 |  0.55 |   0.624 |   0.624 |      0 |
 |        154 |     714511 |   -224.759 |   -387.780 |   22.008 |    4.284 |  0.53 |   2.753 |   2.753 |      0 |
 |        155 |     719181 |   -224.759 |   -372.839 |   15.496 |    4.258 |  0.54 |   1.588 |   1.588 |      0 |
 |        156 |     723851 |   -224.759 |   -381.126 |   18.359 |    4.221 |  0.54 |   0.480 |   0.480 |      0 |
 |        157 |     728521 |   -224.759 |   -377.552 |   19.234 |    4.190 |  0.53 |   3.010 |   3.010 |      0 |
 |        158 |     733191 |   -224.759 |   -378.879 |   21.590 |    4.161 |  0.54 |   1.909 |   1.909 |      0 |
 |        159 |     737861 |   -224.759 |   -381.169 |   19.594 |    4.136 |  0.54 |   3.298 |   3.298 |      0 |
 |        160 |     742531 |   -224.759 |   -361.199 |   22.674 |    4.108 |  0.54 |   2.318 |   2.318 |      0 |
 |        161 |     747201 |   -224.759 |   -363.339 |   23.965 |    4.085 |  0.53 |   2.271 |   2.271 |      0 |
 |        162 |     751871 |   -224.759 |   -374.546 |   19.158 |    4.063 |  0.54 |   1.603 |   1.603 |      0 |
 |        163 |     756541 |   -224.759 |   -376.772 |   17.720 |    4.036 |  0.54 |   0.981 |   0.981 |      0 |
 |        164 |     761211 |   -224.759 |   -371.208 |   18.035 |    4.007 |  0.54 |   3.981 |   3.981 |      0 |
 |        165 |     765881 |   -224.759 |   -377.006 |   21.461 |    3.979 |  0.54 |   2.421 |   2.421 |      0 |
 |        166 |     770551 |   -224.759 |   -378.593 |   19.471 |    3.955 |  0.53 |   3.605 |   3.605 |      0 |
 |        167 |     775221 |   -224.759 |   -387.522 |   24.844 |    3.930 |  0.54 |   1.411 |   1.411 |      0 |
 |        168 |     779891 |   -224.759 |   -369.514 |   14.026 |    3.910 |  0.54 |   2.007 |   2.007 |      0 |
 |        169 |     784561 |   -224.759 |   -367.227 |   20.188 |    3.876 |  0.54 |   1.136 |   1.136 |      0 |
 |        170 |     789231 |   -224.759 |   -364.371 |   14.979 |    3.852 |  0.52 |   0.445 |   0.445 |      0 |
 |        171 |     793901 |   -224.759 |   -356.557 |   17.831 |    3.821 |  0.51 |   0.420 |   0.420 |      0 |
 |        172 |     798571 |   -224.759 |   -367.066 |   22.763 |    3.795 |  0.52 |   2.331 |   2.331 |      0 |
 |        173 |     803241 |   -224.759 |   -373.093 |   18.094 |    3.775 |  0.53 |   1.184 |   1.184 |      0 |
 |        174 |     807911 |   -224.759 |   -364.007 |   18.636 |    3.751 |  0.52 |   0.919 |   0.919 |      0 |
 |        175 |     812581 |   -224.759 |   -360.020 |   21.488 |    3.727 |  0.53 |   0.540 |   0.540 |      0 |
 |        176 |     817251 |   -224.759 |   -359.526 |   15.746 |    3.706 |  0.54 |   0.630 |   0.630 |      0 |
 |        177 |     821921 |   -224.759 |   -380.127 |   20.389 |    3.679 |  0.54 |   3.697 |   3.697 |      0 |
 |        178 |     826591 |   -224.759 |   -368.520 |   16.255 |    3.658 |  0.52 |   0.612 |   0.612 |      0 |
 |        179 |     831261 |   -224.759 |   -374.661 |   22.893 |    3.632 |  0.52 |   3.755 |   3.755 |      0 |
 |        180 |     835931 |   -224.759 |   -365.365 |   19.168 |    3.614 |  0.51 |   2.225 |   2.225 |      0 |
 |        181 |     840601 |   -224.759 |   -360.092 |   19.011 |    3.592 |  0.52 |   2.363 |   2.363 |      0 |
 |        182 |     845271 |   -224.759 |   -349.153 |   16.899 |    3.571 |  0.52 |   1.766 |   1.766 |      0 |
 |        183 |     849941 |   -224.759 |   -358.005 |   17.272 |    3.547 |  0.53 |   1.343 |   1.343 |      0 |
 |        184 |     854611 |   -224.759 |   -366.516 |   22.376 |    3.524 |  0.52 |   1.529 |   1.529 |      0 |
 |        185 |     859281 |   -224.759 |   -357.814 |   18.228 |    3.506 |  0.51 |   2.002 |   2.002 |      0 |
 |        186 |     863951 |   -224.759 |   -352.391 |   15.796 |    3.485 |  0.51 |   2.168 |   2.168 |      0 |
 |        187 |     868621 |   -224.759 |   -343.435 |   20.960 |    3.461 |  0.51 |   2.784 |   2.784 |      0 |
 |        188 |     873291 |   -224.759 |   -359.893 |   23.117 |    3.443 |  0.51 |   1.132 |   1.132 |      0 |
 |        189 |     877961 |   -224.759 |   -355.535 |   15.962 |    3.427 |  0.50 |   3.284 |   3.284 |      0 |
 |        190 |     882631 |   -224.759 |   -362.173 |   18.376 |    3.403 |  0.49 |   2.518 |   2.518 |      0 |
 |        191 |     887301 |   -224.759 |   -350.215 |   15.517 |    3.383 |  0.51 |   0.892 |   0.892 |      0 |
 |        192 |     891971 |   -224.759 |   -357.579 |   23.500 |    3.360 |  0.49 |   1.322 |   1.322 |      0 |
 |        193 |     896641 |   -224.759 |   -355.182 |   20.502 |    3.345 |  0.51 |   3.248 |   3.248 |      0 |
 |        194 |     901311 |   -224.759 |   -356.193 |   17.119 |    3.328 |  0.51 |   3.218 |   3.218 |      0 |
 |        195 |     905981 |   -224.759 |   -349.572 |   13.681 |    3.307 |  0.50 |   1.360 |   1.360 |      0 |
 |        196 |     910651 |   -224.759 |   -350.796 |   22.127 |    3.282 |  0.50 |   2.774 |   2.774 |      0 |
 |        197 |     915321 |   -224.759 |   -354.233 |   12.549 |    3.267 |  0.51 |   2.293 |   2.293 |      0 |
 |        198 |     919991 |   -224.759 |   -353.369 |   16.671 |    3.240 |  0.49 |   0.479 |   0.479 |      0 |
 |        199 |     924661 |   -224.759 |   -356.607 |   18.710 |    3.220 |  0.52 |   2.373 |   2.373 |      0 |
 |        200 |     929331 |   -224.759 |   -347.081 |   15.573 |    3.202 |  0.49 |   3.925 |   3.925 |      0 |
 |        201 |     934001 |   -224.759 |   -349.224 |   19.060 |    3.182 |  0.49 |   0.941 |   0.941 |      0 |
 |        202 |     938671 |   -224.759 |   -353.011 |   19.688 |    3.165 |  0.51 |   3.500 |   3.500 |      0 |
 |        203 |     943341 |   -224.759 |   -350.668 |   19.863 |    3.149 |  0.51 |   1.726 |   1.726 |      0 |
 |        204 |     948011 |   -224.759 |   -354.389 |   15.741 |    3.133 |  0.49 |   2.305 |   2.305 |      0 |
 |        205 |     952681 |   -224.759 |   -343.264 |   15.801 |    3.113 |  0.50 |   1.183 |   1.183 |      0 |
 |        206 |     957351 |   -224.759 |   -348.757 |   19.995 |    3.094 |  0.50 |   1.909 |   1.909 |      0 |
 |        207 |     962021 |   -224.759 |   -346.727 |   16.761 |    3.079 |  0.48 |   3.981 |   3.981 |      0 |
 |        208 |     966691 |   -224.759 |   -349.617 |   18.300 |    3.061 |  0.50 |   0.780 |   0.780 |      0 |
 |        209 |     971361 |   -224.759 |   -343.548 |   15.806 |    3.045 |  0.50 |   2.579 |   2.579 |      0 |
 |        210 |     976031 |   -224.759 |   -335.783 |   20.121 |    3.026 |  0.49 |   1.576 |   1.576 |      0 |
 |        211 |     980701 |   -224.759 |   -341.470 |   14.726 |    3.012 |  0.49 |   1.857 |   1.857 |      0 |
 |        212 |     985371 |   -224.759 |   -343.763 |   15.980 |    2.992 |  0.48 |   1.321 |   1.321 |      0 |
 |        213 |     990041 |   -224.759 |   -342.626 |   19.140 |    2.975 |  0.49 |   0.979 |   0.979 |      0 |
 |        214 |     994711 |   -224.759 |   -348.078 |   17.810 |    2.960 |  0.48 |   3.753 |   3.753 |      0 |
 |        215 |     999381 |   -224.759 |   -348.666 |   16.185 |    2.945 |  0.48 |   1.089 |   1.089 |      0 |
 |        216 |    1004051 |   -224.759 |   -340.905 |   17.613 |    2.928 |  0.50 |   3.428 |   3.428 |      0 |
 |        217 |    1008721 |   -224.759 |   -343.037 |   17.069 |    2.912 |  0.47 |   0.864 |   0.864 |      0 |
 |        218 |    1013391 |   -224.759 |   -344.666 |   20.445 |    2.897 |  0.49 |   1.527 |   1.527 |      0 |
 |        219 |    1018061 |   -224.759 |   -335.477 |   13.787 |    2.884 |  0.48 |   3.032 |   3.032 |      0 |
 |        220 |    1022731 |   -224.759 |   -330.806 |   13.610 |    2.865 |  0.48 |   1.868 |   1.868 |      0 |
 |        221 |    1027401 |   -224.759 |   -345.825 |   16.494 |    2.846 |  0.49 |   2.409 |   2.409 |      0 |
 |        222 |    1032071 |   -224.759 |   -346.905 |   20.387 |    2.830 |  0.48 |   1.601 |   1.601 |      0 |
 |        223 |    1036741 |   -224.759 |   -341.856 |   16.416 |    2.818 |  0.48 |   2.084 |   2.084 |      0 |
 |        224 |    1041411 |   -224.759 |   -334.229 |   11.661 |    2.802 |  0.47 |   1.739 |   1.739 |      0 |
 |        225 |    1046081 |   -224.759 |   -336.086 |   15.053 |    2.781 |  0.48 |   3.677 |   3.677 |      0 |
 |        226 |    1050751 |   -224.759 |   -342.865 |   15.954 |    2.765 |  0.47 |   3.702 |   3.702 |      0 |
 |        227 |    1055421 |   -224.759 |   -341.084 |   17.266 |    2.750 |  0.46 |   2.515 |   2.515 |      0 |
 |        228 |    1060091 |   -224.759 |   -336.702 |   15.238 |    2.736 |  0.47 |   2.940 |   2.940 |      0 |
 |        229 |    1064761 |   -224.759 |   -336.113 |   16.037 |    2.720 |  0.47 |   2.222 |   2.222 |      0 |
 |        230 |    1069431 |   -224.759 |   -342.563 |   22.805 |    2.706 |  0.47 |   2.069 |   2.069 |      0 |
 |        231 |    1074101 |   -224.759 |   -343.373 |   15.405 |    2.696 |  0.48 |   1.863 |   1.863 |      0 |
 |        232 |    1078771 |   -224.759 |   -333.985 |   15.407 |    2.681 |  0.46 |   1.401 |   1.401 |      0 |
 |        233 |    1083441 |   -224.759 |   -341.248 |   14.236 |    2.666 |  0.44 |   2.126 |   2.126 |      0 |
 |        234 |    1088111 |   -224.759 |   -336.835 |   16.749 |    2.650 |  0.47 |   3.373 |   3.373 |      0 |
 |        235 |    1092781 |   -224.759 |   -340.877 |   16.336 |    2.637 |  0.45 |   0.813 |   0.813 |      0 |
 |        236 |    1097451 |   -224.759 |   -327.023 |   19.325 |    2.623 |  0.47 |   3.810 |   3.810 |      0 |
 |        237 |    1102121 |   -224.759 |   -339.996 |   13.346 |    2.612 |  0.45 |   1.281 |   1.281 |      0 |
 |        238 |    1106791 |   -224.759 |   -333.237 |   12.692 |    2.596 |  0.47 |   3.137 |   3.137 |      0 |
 |        239 |    1111461 |   -224.759 |   -327.557 |   16.832 |    2.579 |  0.44 |   2.365 |   2.365 |      0 |
 |        240 |    1116131 |   -224.759 |   -329.442 |   19.970 |    2.567 |  0.46 |   0.599 |   0.599 |      0 |
 |        241 |    1120801 |   -224.759 |   -332.289 |   17.728 |    2.556 |  0.46 |   3.981 |   3.981 |      0 |
 |        242 |    1125471 |   -224.759 |   -327.757 |   19.279 |    2.545 |  0.45 |   2.795 |   2.795 |      0 |
 |        243 |    1130141 |   -224.759 |   -333.141 |   11.929 |    2.534 |  0.46 |   3.607 |   3.607 |      0 |
 |        244 |    1134811 |   -224.759 |   -325.637 |   14.582 |    2.517 |  0.45 |   2.710 |   2.710 |      0 |
 |        245 |    1139481 |   -224.759 |   -327.581 |   19.648 |    2.503 |  0.46 |   1.528 |   1.528 |      0 |
 |        246 |    1144151 |   -224.759 |   -323.261 |   12.017 |    2.493 |  0.47 |   2.432 |   2.432 |      0 |
 |        247 |    1148821 |   -224.759 |   -334.195 |   12.646 |    2.477 |  0.46 |   3.944 |   3.944 |      0 |
 |        248 |    1153491 |   -224.759 |   -324.550 |   15.036 |    2.462 |  0.45 |   3.082 |   3.082 |      0 |
 |        249 |    1158161 |   -224.759 |   -321.014 |   12.961 |    2.449 |  0.45 |   0.470 |   0.470 |      0 |
 |        250 |    1162831 |   -224.759 |   -322.120 |   19.101 |    2.434 |  0.45 |   3.336 |   3.336 |      0 |
 |        251 |    1167501 |   -224.759 |   -317.613 |   13.471 |    2.424 |  0.45 |   2.257 |   2.257 |      0 |
 |        252 |    1172171 |   -224.759 |   -327.469 |   14.227 |    2.411 |  0.45 |   0.527 |   0.527 |      0 |
 |        253 |    1176841 |   -224.759 |   -318.643 |   14.065 |    2.398 |  0.45 |   3.829 |   3.829 |      0 |
 |        254 |    1181511 |   -224.759 |   -314.872 |   20.149 |    2.385 |  0.45 |   0.682 |   0.682 |      0 |
 |        255 |    1186181 |   -224.759 |   -327.907 |   12.906 |    2.375 |  0.46 |   0.652 |   0.652 |      0 |
 |        256 |    1190851 |   -224.759 |   -318.833 |   15.378 |    2.361 |  0.44 |   2.603 |   2.603 |      0 |
 |        257 |    1195521 |   -224.759 |   -315.121 |   14.489 |    2.349 |  0.44 |   3.906 |   3.906 |      0 |
 |        258 |    1200191 |   -224.759 |   -316.327 |   15.023 |    2.337 |  0.43 |   0.518 |   0.518 |      0 |
 |        259 |    1204861 |   -224.759 |   -322.871 |   15.884 |    2.326 |  0.44 |   2.144 |   2.144 |      0 |
 |        260 |    1209531 |   -224.759 |   -322.943 |   12.035 |    2.315 |  0.46 |   2.948 |   2.948 |      0 |
 |        261 |    1214201 |   -224.759 |   -325.237 |   15.635 |    2.301 |  0.44 |   3.705 |   3.705 |      0 |
 |        262 |    1218871 |   -224.759 |   -319.327 |   15.411 |    2.290 |  0.44 |   3.119 |   3.119 |      0 |
 |        263 |    1223541 |   -224.759 |   -312.728 |   16.619 |    2.280 |  0.44 |   3.944 |   3.944 |      0 |
 |        264 |    1228211 |   -224.759 |   -316.639 |   12.940 |    2.270 |  0.43 |   2.612 |   2.612 |      0 |
 |        265 |    1232881 |   -224.759 |   -318.252 |   15.367 |    2.257 |  0.43 |   1.096 |   1.096 |      0 |
 |        266 |    1237551 |   -224.759 |   -312.561 |   15.666 |    2.247 |  0.44 |   3.013 |   3.013 |      0 |
 |        267 |    1242221 |   -224.759 |   -336.060 |   17.374 |    2.236 |  0.43 |   2.094 |   2.094 |      0 |
 |        268 |    1246891 |   -224.759 |   -324.437 |   17.538 |    2.226 |  0.43 |   2.312 |   2.312 |      0 |
 |        269 |    1251561 |   -224.759 |   -319.220 |   15.062 |    2.216 |  0.43 |   1.285 |   1.285 |      0 |
 |        270 |    1256231 |   -224.759 |   -316.135 |   17.068 |    2.206 |  0.43 |   0.540 |   0.540 |      0 |
 |        271 |    1260901 |   -224.759 |   -322.200 |   16.474 |    2.196 |  0.41 |   1.667 |   1.667 |      0 |
 |        272 |    1265571 |   -224.759 |   -327.888 |   14.712 |    2.186 |  0.43 |   1.981 |   1.981 |      0 |
 |        273 |    1270241 |   -224.759 |   -323.295 |   15.431 |    2.176 |  0.42 |   3.389 |   3.389 |      0 |
 |        274 |    1274911 |   -224.759 |   -325.474 |   20.610 |    2.166 |  0.43 |   1.712 |   1.712 |      0 |
 |        275 |    1279581 |   -224.759 |   -320.943 |   12.409 |    2.156 |  0.43 |   2.488 |   2.488 |      0 |
 |        276 |    1284251 |   -224.759 |   -327.664 |   14.142 |    2.144 |  0.43 |   3.015 |   3.015 |      0 |
 |        277 |    1288921 |   -224.759 |   -333.602 |   15.150 |    2.134 |  0.42 |   1.262 |   1.262 |      0 |
 |        278 |    1293591 |   -224.759 |   -321.019 |   10.884 |    2.124 |  0.41 |   3.831 |   3.831 |      0 |
 |        279 |    1298261 |   -224.759 |   -321.525 |   15.900 |    2.111 |  0.43 |   2.840 |   2.840 |      0 |
 |        280 |    1302931 |   -224.759 |   -319.738 |   15.694 |    2.101 |  0.42 |   1.722 |   1.722 |      0 |
 |        281 |    1307601 |   -224.759 |   -318.496 |   15.960 |    2.091 |  0.41 |   3.641 |   3.641 |      0 |
 |        282 |    1312271 |   -224.759 |   -311.235 |   13.325 |    2.081 |  0.43 |   1.854 |   1.854 |      0 |
 |        283 |    1316941 |   -224.759 |   -313.612 |   14.662 |    2.070 |  0.42 |   3.478 |   3.478 |      0 |
 |        284 |    1321611 |   -224.759 |   -314.700 |   15.078 |    2.060 |  0.43 |   1.921 |   1.921 |      0 |
 |        285 |    1326281 |   -224.759 |   -315.722 |   14.296 |    2.050 |  0.41 |   0.576 |   0.576 |      0 |
 |        286 |    1330951 |   -224.759 |   -308.341 |   12.648 |    2.040 |  0.41 |   3.537 |   3.537 |      0 |
 |        287 |    1335621 |   -224.759 |   -312.551 |   14.130 |    2.030 |  0.41 |   1.976 |   1.976 |      0 |
 |        288 |    1340291 |   -224.759 |   -313.686 |   16.352 |    2.020 |  0.42 |   3.514 |   3.514 |      0 |
 |        289 |    1344961 |   -224.759 |   -306.692 |   13.809 |    2.010 |  0.41 |   1.248 |   1.248 |      0 |
 |        290 |    1349631 |   -224.759 |   -316.122 |   11.043 |    2.000 |  0.41 |   2.037 |   2.037 |      0 |
 |        291 |    1354301 |   -224.759 |   -304.130 |    9.882 |    1.988 |  0.40 |   2.841 |   2.841 |      0 |
 |        292 |    1358971 |   -224.759 |   -301.951 |   13.573 |    1.976 |  0.40 |   3.830 |   3.830 |      0 |
 |        293 |    1363641 |   -224.759 |   -312.312 |   11.628 |    1.966 |  0.41 |   1.543 |   1.543 |      0 |
 |        294 |    1368311 |   -224.759 |   -307.492 |   10.686 |    1.955 |  0.40 |   0.820 |   0.820 |      0 |
 |        295 |    1372981 |   -224.759 |   -306.602 |   15.908 |    1.944 |  0.40 |   3.116 |   3.116 |      0 |
 |        296 |    1377651 |   -224.759 |   -302.397 |   12.248 |    1.934 |  0.40 |   2.847 |   2.847 |      0 |
 |        297 |    1382321 |   -224.759 |   -304.049 |   14.222 |    1.924 |  0.41 |   2.701 |   2.701 |      0 |
 |        298 |    1386991 |   -224.759 |   -308.064 |   17.000 |    1.914 |  0.40 |   1.525 |   1.525 |      0 |
 |        299 |    1391661 |   -224.759 |   -306.652 |   12.931 |    1.904 |  0.41 |   0.610 |   0.610 |      0 |
 |        300 |    1396331 |   -224.759 |   -304.790 |   18.877 |    1.894 |  0.42 |   0.678 |   0.678 |      0 |
 |        301 |    1401001 |   -224.759 |   -302.195 |   10.539 |    1.884 |  0.40 |   3.567 |   3.567 |      0 |
 |        302 |    1405671 |   -224.759 |   -299.108 |   17.156 |    1.873 |  0.40 |   1.591 |   1.591 |      0 |
 |        303 |    1410341 |   -224.759 |   -299.830 |   22.171 |    1.863 |  0.40 |   3.125 |   3.125 |      0 |
 |        304 |    1415011 |   -224.759 |   -301.582 |    9.503 |    1.853 |  0.40 |   0.571 |   0.571 |      0 |
 |        305 |    1419681 |   -224.759 |   -303.874 |   13.506 |    1.842 |  0.40 |   2.175 |   2.175 |      0 |
 |        306 |    1424351 |   -224.759 |   -297.292 |   11.269 |    1.832 |  0.39 |   2.174 |   2.174 |      0 |
 |        307 |    1429021 |   -224.759 |   -304.998 |   14.519 |    1.822 |  0.40 |   2.752 |   2.752 |      0 |
 |        308 |    1433691 |   -224.759 |   -303.021 |   14.867 |    1.812 |  0.40 |   0.881 |   0.881 |      0 |
 |        309 |    1438361 |   -224.759 |   -300.957 |   10.257 |    1.802 |  0.41 |   2.775 |   2.775 |      0 |
 |        310 |    1443031 |   -224.759 |   -297.361 |   15.689 |    1.792 |  0.38 |   2.145 |   2.145 |      0 |
 |        311 |    1447701 |   -224.759 |   -294.371 |   11.334 |    1.782 |  0.40 |   3.903 |   3.903 |      0 |
 |        312 |    1452371 |   -224.759 |   -294.731 |   10.564 |    1.772 |  0.40 |   1.041 |   1.041 |      0 |
 |        313 |    1457041 |   -224.759 |   -303.225 |   17.444 |    1.762 |  0.40 |   2.670 |   2.670 |      0 |
 |        314 |    1461711 |   -224.759 |   -293.475 |   12.205 |    1.752 |  0.40 |   0.882 |   0.882 |      0 |
 |        315 |    1466381 |   -224.759 |   -298.039 |   14.787 |    1.742 |  0.41 |   0.402 |   0.402 |      0 |
 |        316 |    1471051 |   -224.759 |   -294.248 |   10.805 |    1.732 |  0.37 |   2.869 |   2.869 |      0 |
 |        317 |    1475721 |   -224.759 |   -297.021 |   11.723 |    1.722 |  0.38 |   2.875 |   2.875 |      0 |
 |        318 |    1480391 |   -224.759 |   -305.063 |   13.873 |    1.712 |  0.39 |   3.578 |   3.578 |      0 |
 |        319 |    1485061 |   -224.759 |   -295.594 |   11.641 |    1.702 |  0.38 |   3.496 |   3.496 |      0 |
 |        320 |    1489731 |   -224.759 |   -293.293 |   15.568 |    1.692 |  0.38 |   1.885 |   1.885 |      0 |
 |        321 |    1494401 |   -224.759 |   -300.791 |    8.898 |    1.682 |  0.39 |   3.904 |   3.904 |      0 |
 |        322 |    1499071 |   -224.759 |   -305.839 |   17.426 |    1.672 |  0.41 |   0.674 |   0.674 |      0 |
 |        323 |    1503741 |   -224.759 |   -289.253 |   13.133 |    1.662 |  0.37 |   1.938 |   1.938 |      0 |
 |        324 |    1508411 |   -224.759 |   -286.342 |   10.705 |    1.652 |  0.39 |   0.670 |   0.670 |      0 |
 |        325 |    1513081 |   -224.759 |   -287.933 |    9.915 |    1.642 |  0.38 |   1.588 |   1.588 |      0 |
 |        326 |    1517751 |   -224.759 |   -293.123 |   11.347 |    1.632 |  0.38 |   1.344 |   1.344 |      0 |
 |        327 |    1522421 |   -224.759 |   -287.483 |    9.023 |    1.622 |  0.37 |   2.488 |   2.488 |      0 |
 |        328 |    1527091 |   -224.759 |   -297.017 |   10.339 |    1.612 |  0.37 |   0.868 |   0.868 |      0 |
 |        329 |    1531761 |   -224.759 |   -292.971 |   11.519 |    1.602 |  0.37 |   3.715 |   3.715 |      0 |
 |        330 |    1536431 |   -224.759 |   -288.341 |    9.956 |    1.592 |  0.38 |   1.711 |   1.711 |      0 |
 |        331 |    1541101 |   -224.759 |   -293.198 |   10.974 |    1.582 |  0.38 |   3.608 |   3.608 |      0 |
 |        332 |    1545771 |   -224.759 |   -286.891 |   12.083 |    1.572 |  0.37 |   1.032 |   1.032 |      0 |
 |        333 |    1550441 |   -224.759 |   -291.270 |   13.711 |    1.562 |  0.37 |   1.332 |   1.332 |      0 |
 |        334 |    1555111 |   -224.759 |   -290.717 |   13.984 |    1.552 |  0.37 |   2.578 |   2.578 |      0 |
 |        335 |    1559781 |   -224.759 |   -292.164 |   11.025 |    1.542 |  0.38 |   2.471 |   2.471 |      0 |
 |        336 |    1564451 |   -224.759 |   -294.265 |    8.272 |    1.532 |  0.37 |   2.183 |   2.183 |      0 |
 |        337 |    1569121 |   -224.759 |   -292.061 |   10.949 |    1.522 |  0.38 |   1.490 |   1.490 |      0 |
 |        338 |    1573791 |   -224.759 |   -282.084 |   11.233 |    1.512 |  0.35 |   1.646 |   1.646 |      0 |
 |        339 |    1578461 |   -224.759 |   -286.840 |   14.166 |    1.502 |  0.36 |   3.018 |   3.018 |      0 |
 |        340 |    1583131 |   -224.759 |   -281.843 |   11.523 |    1.492 |  0.36 |   1.495 |   1.495 |      0 |
 |        341 |    1587801 |   -224.759 |   -287.241 |    8.464 |    1.482 |  0.36 |   2.858 |   2.858 |      0 |
 |        342 |    1592471 |   -224.759 |   -278.641 |    9.565 |    1.472 |  0.35 |   0.657 |   0.657 |      0 |
 |        343 |    1597141 |   -224.759 |   -283.503 |   11.428 |    1.462 |  0.34 |   2.753 |   2.753 |      0 |
 |        344 |    1601811 |   -224.759 |   -270.830 |    8.692 |    1.452 |  0.35 |   3.301 |   3.301 |      0 |
 |        345 |    1606481 |   -224.759 |   -274.683 |   10.811 |    1.442 |  0.34 |   1.783 |   1.783 |      0 |
 |        346 |    1611151 |   -224.759 |   -273.375 |   12.030 |    1.432 |  0.34 |   0.595 |   0.595 |      0 |
 |        347 |    1615821 |   -224.759 |   -276.494 |   12.617 |    1.422 |  0.36 |   2.974 |   2.974 |      0 |
 |        348 |    1620491 |   -224.759 |   -277.647 |    9.397 |    1.412 |  0.36 |   2.485 |   2.485 |      0 |
 |        349 |    1625161 |   -224.759 |   -277.327 |   12.179 |    1.402 |  0.33 |   3.141 |   3.141 |      0 |
 |        350 |    1629831 |   -224.759 |   -286.738 |   12.701 |    1.392 |  0.36 |   1.326 |   1.326 |      0 |
 |        351 |    1634501 |   -224.759 |   -273.449 |    8.427 |    1.382 |  0.33 |   3.169 |   3.169 |      0 |
 |        352 |    1639171 |   -224.759 |   -282.933 |   11.012 |    1.372 |  0.34 |   1.992 |   1.992 |      0 |
 |        353 |    1643841 |   -224.759 |   -273.261 |    9.736 |    1.362 |  0.34 |   3.810 |   3.810 |      0 |
 |        354 |    1648511 |   -224.759 |   -283.623 |   14.562 |    1.352 |  0.34 |   1.990 |   1.990 |      0 |
 |        355 |    1653181 |   -224.759 |   -280.551 |   12.410 |    1.342 |  0.34 |   2.441 |   2.441 |      0 |
 |        356 |    1657851 |   -224.759 |   -279.160 |   10.154 |    1.332 |  0.34 |   2.135 |   2.135 |      0 |
 |        357 |    1662521 |   -224.759 |   -270.505 |    9.967 |    1.322 |  0.33 |   1.008 |   1.008 |      0 |
 |        358 |    1667191 |   -224.759 |   -279.980 |    9.577 |    1.312 |  0.34 |   1.694 |   1.694 |      0 |
 |        359 |    1671861 |   -224.759 |   -273.934 |    9.656 |    1.302 |  0.34 |   2.477 |   2.477 |      0 |
 |        360 |    1676531 |   -224.759 |   -274.164 |   10.477 |    1.292 |  0.33 |   1.098 |   1.098 |      0 |
 |        361 |    1681201 |   -224.759 |   -273.108 |    9.796 |    1.282 |  0.34 |   0.484 |   0.484 |      0 |
 |        362 |    1685871 |   -224.759 |   -281.498 |    9.035 |    1.272 |  0.34 |   3.218 |   3.218 |      0 |
 |        363 |    1690541 |   -224.759 |   -272.798 |    8.789 |    1.262 |  0.33 |   1.450 |   1.450 |      0 |
 |        364 |    1695211 |   -224.759 |   -275.018 |   10.332 |    1.252 |  0.32 |   0.899 |   0.899 |      0 |
 |        365 |    1699881 |   -224.759 |   -269.209 |   10.471 |    1.242 |  0.32 |   2.836 |   2.836 |      0 |
 |        366 |    1704551 |   -224.759 |   -266.464 |    8.759 |    1.232 |  0.33 |   1.896 |   1.896 |      0 |
 |        367 |    1709221 |   -224.759 |   -262.115 |    6.098 |    1.222 |  0.30 |   2.744 |   2.744 |      0 |
 |        368 |    1713891 |   -224.759 |   -279.948 |    9.759 |    1.212 |  0.32 |   3.905 |   3.905 |      0 |
