Software Version            : FRANz 1.2.3
Dataset                     : cluster_3
Time of Data Analysis       : Thu Mar 16 03:40:03 2023


*** MCMC Parameters ***

Seed                         : 1678963201
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 701
  Initial temperature c0     : 74.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 210
  Nmmax                      : 210

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |         34 |      69367 |   -204.374 |   -332.174 |   17.218 |   14.401 |  0.64 |   1.426 |   1.426 |      0 |
 |         35 |      71469 |   -204.374 |   -343.190 |   16.963 |   14.029 |  0.66 |   1.942 |   1.942 |      0 |
 |         36 |      73571 |   -204.374 |   -343.637 |   16.264 |   13.669 |  0.63 |   1.230 |   1.230 |      0 |
 |         37 |      75673 |   -204.374 |   -334.222 |   17.912 |   13.314 |  0.64 |   2.535 |   2.535 |      0 |
 |         38 |      77775 |   -204.374 |   -332.561 |   22.734 |   13.007 |  0.60 |   3.225 |   3.225 |      0 |
 |         39 |      79877 |   -204.374 |   -334.032 |   17.701 |   12.775 |  0.61 |   3.258 |   3.258 |      0 |
 |         40 |      81979 |   -204.374 |   -329.186 |   15.227 |   12.488 |  0.63 |   2.744 |   2.744 |      0 |
 |         41 |      84081 |   -204.374 |   -326.768 |   15.632 |   12.171 |  0.62 |   3.101 |   3.101 |      0 |
 |         42 |      86183 |   -204.374 |   -343.165 |   19.820 |   11.877 |  0.65 |   1.134 |   1.134 |      0 |
 |         43 |      88285 |   -204.374 |   -333.151 |   16.810 |   11.655 |  0.62 |   3.580 |   3.580 |      0 |
 |         44 |      90387 |   -204.374 |   -310.957 |   17.956 |   11.404 |  0.63 |   2.681 |   2.681 |      0 |
 |         45 |      92489 |   -204.374 |   -323.420 |   14.515 |   11.179 |  0.61 |   2.227 |   2.227 |      0 |
 |         46 |      94591 |   -204.374 |   -323.230 |   16.819 |   10.912 |  0.63 |   0.756 |   0.756 |      0 |
 |         47 |      96693 |   -204.374 |   -333.949 |   13.487 |   10.691 |  0.60 |   2.808 |   2.808 |      0 |
 |         48 |      98795 |   -204.374 |   -337.532 |   19.455 |   10.429 |  0.61 |   0.957 |   0.957 |      0 |
 |         49 |     100897 |   -204.374 |   -326.682 |   18.641 |   10.254 |  0.63 |   3.062 |   3.062 |      0 |
 |         50 |     102999 |   -204.374 |   -324.624 |   14.999 |   10.078 |  0.59 |   3.673 |   3.673 |      0 |
 |         51 |     105101 |   -204.374 |   -336.324 |   19.846 |    9.867 |  0.60 |   1.518 |   1.518 |      0 |
 |         52 |     107203 |   -204.374 |   -317.104 |   17.575 |    9.714 |  0.61 |   0.304 |   0.304 |      0 |
 |         53 |     109305 |   -204.374 |   -316.916 |   20.457 |    9.546 |  0.59 |   3.324 |   3.324 |      0 |
 |         54 |     111407 |   -204.374 |   -319.210 |   14.324 |    9.407 |  0.62 |   1.678 |   1.678 |      0 |
 |         55 |     113509 |   -204.374 |   -314.797 |   13.483 |    9.215 |  0.60 |   2.758 |   2.758 |      0 |
 |         56 |     115611 |   -204.374 |   -314.461 |   16.250 |    9.019 |  0.61 |   2.843 |   2.843 |      0 |
 |         57 |     117713 |   -204.374 |   -319.375 |   18.937 |    8.862 |  0.59 |   1.335 |   1.335 |      0 |
 |         58 |     119815 |   -204.374 |   -326.936 |   17.531 |    8.733 |  0.58 |   3.787 |   3.787 |      0 |
 |         59 |     121917 |   -204.374 |   -320.736 |   18.471 |    8.597 |  0.58 |   2.973 |   2.973 |      0 |
 |         60 |     124019 |   -204.374 |   -323.567 |   16.327 |    8.471 |  0.58 |   3.345 |   3.345 |      0 |
 |         61 |     126121 |   -204.374 |   -315.449 |   16.742 |    8.334 |  0.59 |   1.948 |   1.948 |      0 |
 |         62 |     128223 |   -204.374 |   -322.895 |   19.602 |    8.204 |  0.58 |   2.588 |   2.588 |      0 |
 |         63 |     130325 |   -204.374 |   -311.689 |   13.815 |    8.097 |  0.58 |   0.644 |   0.644 |      0 |
 |         64 |     132427 |   -204.374 |   -312.775 |   19.523 |    7.949 |  0.59 |   2.087 |   2.087 |      0 |
 |         65 |     134529 |   -204.374 |   -308.158 |   17.428 |    7.847 |  0.60 |   2.292 |   2.292 |      0 |
 |         66 |     136631 |   -204.374 |   -308.655 |   18.554 |    7.736 |  0.57 |   1.564 |   1.564 |      0 |
 |         67 |     138733 |   -204.374 |   -319.975 |   15.100 |    7.635 |  0.59 |   1.582 |   1.582 |      0 |
 |         68 |     140835 |   -204.374 |   -317.383 |   17.864 |    7.515 |  0.58 |   1.245 |   1.245 |      0 |
 |         69 |     142937 |   -204.374 |   -319.158 |   17.918 |    7.415 |  0.56 |   1.706 |   1.706 |      0 |
 |         70 |     145039 |   -204.374 |   -310.278 |   16.686 |    7.319 |  0.57 |   2.538 |   2.538 |      0 |
 |         71 |     147141 |   -204.374 |   -316.912 |   14.549 |    7.219 |  0.57 |   1.106 |   1.106 |      0 |
 |         72 |     149243 |   -204.374 |   -311.448 |   24.452 |    7.107 |  0.60 |   1.523 |   1.523 |      0 |
 |         73 |     151345 |   -204.374 |   -314.236 |   18.573 |    7.042 |  0.60 |   2.772 |   2.772 |      0 |
 |         74 |     153447 |   -204.374 |   -319.045 |   16.062 |    6.958 |  0.55 |   3.565 |   3.565 |      0 |
 |         75 |     155549 |   -204.374 |   -313.488 |   13.857 |    6.863 |  0.58 |   1.696 |   1.696 |      0 |
 |         76 |     157651 |   -204.374 |   -318.979 |   21.417 |    6.757 |  0.59 |   2.279 |   2.279 |      0 |
 |         77 |     159753 |   -204.374 |   -320.228 |   19.830 |    6.690 |  0.57 |   2.945 |   2.945 |      0 |
 |         78 |     161855 |   -204.374 |   -313.490 |   13.540 |    6.619 |  0.58 |   1.998 |   1.998 |      0 |
 |         79 |     163957 |   -204.374 |   -299.370 |   15.850 |    6.518 |  0.58 |   1.157 |   1.157 |      0 |
 |         80 |     166059 |   -204.374 |   -307.924 |   20.936 |    6.434 |  0.56 |   3.771 |   3.771 |      0 |
 |         81 |     168161 |   -204.374 |   -302.548 |   14.930 |    6.371 |  0.58 |   0.832 |   0.832 |      0 |
 |         82 |     170263 |   -204.374 |   -296.887 |   17.745 |    6.286 |  0.55 |   3.122 |   3.122 |      0 |
 |         83 |     172365 |   -204.374 |   -305.405 |   14.872 |    6.216 |  0.56 |   1.236 |   1.236 |      0 |
 |         84 |     174467 |   -204.374 |   -300.371 |   16.959 |    6.135 |  0.56 |   0.650 |   0.650 |      0 |
 |         85 |     176569 |   -204.374 |   -304.018 |   15.393 |    6.065 |  0.54 |   0.739 |   0.739 |      0 |
 |         86 |     178671 |   -204.374 |   -314.746 |   15.152 |    5.990 |  0.58 |   3.095 |   3.095 |      0 |
 |         87 |     180773 |   -204.374 |   -307.640 |   15.702 |    5.916 |  0.54 |   3.884 |   3.884 |      0 |
 |         88 |     182875 |   -204.374 |   -315.746 |   13.825 |    5.846 |  0.55 |   3.694 |   3.694 |      0 |
 |         89 |     184977 |   -204.374 |   -298.829 |   14.675 |    5.768 |  0.54 |   3.925 |   3.925 |      0 |
 |         90 |     187079 |   -204.374 |   -310.009 |   16.827 |    5.697 |  0.53 |   0.677 |   0.677 |      0 |
 |         91 |     189181 |   -204.374 |   -300.523 |   14.952 |    5.637 |  0.57 |   3.500 |   3.500 |      0 |
 |         92 |     191283 |   -204.374 |   -317.184 |   15.853 |    5.570 |  0.56 |   3.865 |   3.865 |      0 |
 |         93 |     193385 |   -204.374 |   -301.278 |   14.492 |    5.508 |  0.55 |   1.872 |   1.872 |      0 |
 |         94 |     195487 |   -204.374 |   -306.372 |   15.416 |    5.443 |  0.55 |   0.869 |   0.869 |      0 |
 |         95 |     197589 |   -204.374 |   -300.795 |   13.718 |    5.382 |  0.55 |   1.699 |   1.699 |      0 |
 |         96 |     199691 |   -204.374 |   -304.703 |   11.802 |    5.316 |  0.55 |   0.904 |   0.904 |      0 |
 |         97 |     201793 |   -204.374 |   -293.297 |   14.066 |    5.241 |  0.55 |   0.735 |   0.735 |      0 |
 |         98 |     203895 |   -204.374 |   -299.324 |   13.770 |    5.180 |  0.54 |   3.849 |   3.849 |      0 |
 |         99 |     205997 |   -204.374 |   -292.143 |   11.425 |    5.119 |  0.55 |   2.753 |   2.753 |      0 |
 |        100 |     208099 |   -204.374 |   -295.334 |   17.070 |    5.047 |  0.54 |   2.595 |   2.595 |      0 |
 |        101 |     210201 |   -204.374 |   -304.174 |   16.452 |    5.000 |  0.53 |   2.182 |   2.182 |      0 |
 |        102 |     212303 |   -204.374 |   -296.821 |   16.716 |    4.952 |  0.53 |   2.601 |   2.601 |      0 |
 |        103 |     214405 |   -204.374 |   -295.993 |   14.448 |    4.906 |  0.53 |   1.729 |   1.729 |      0 |
 |        104 |     216507 |   -204.374 |   -296.968 |   13.063 |    4.853 |  0.51 |   2.406 |   2.406 |      0 |
 |        105 |     218609 |   -204.374 |   -299.540 |   11.339 |    4.797 |  0.53 |   3.749 |   3.749 |      0 |
 |        106 |     220711 |   -204.374 |   -303.007 |   20.102 |    4.733 |  0.55 |   1.261 |   1.261 |      0 |
 |        107 |     222813 |   -204.374 |   -299.657 |   23.093 |    4.698 |  0.53 |   3.698 |   3.698 |      0 |
 |        108 |     224915 |   -204.374 |   -285.510 |   13.596 |    4.668 |  0.52 |   1.986 |   1.986 |      0 |
 |        109 |     227017 |   -204.374 |   -289.824 |   14.758 |    4.618 |  0.53 |   3.537 |   3.537 |      0 |
 |        110 |     229119 |   -204.374 |   -293.525 |   17.332 |    4.572 |  0.54 |   1.779 |   1.779 |      0 |
 |        111 |     231221 |   -204.374 |   -296.703 |   20.346 |    4.534 |  0.54 |   3.295 |   3.295 |      0 |
 |        112 |     233323 |   -204.374 |   -294.169 |   15.365 |    4.502 |  0.54 |   0.396 |   0.396 |      0 |
 |        113 |     235425 |   -204.374 |   -290.892 |   14.633 |    4.461 |  0.54 |   1.572 |   1.572 |      0 |
 |        114 |     237527 |   -204.374 |   -286.875 |   20.451 |    4.418 |  0.51 |   2.310 |   2.310 |      0 |
 |        115 |     239629 |   -204.374 |   -285.500 |   10.863 |    4.388 |  0.55 |   2.961 |   2.961 |      0 |
 |        116 |     241731 |   -204.374 |   -298.707 |   16.811 |    4.332 |  0.52 |   2.190 |   2.190 |      0 |
 |        117 |     243833 |   -204.374 |   -297.368 |   17.435 |    4.297 |  0.50 |   3.274 |   3.274 |      0 |
 |        118 |     245935 |   -204.374 |   -288.907 |   20.090 |    4.264 |  0.49 |   1.600 |   1.600 |      0 |
 |        119 |     248037 |   -204.374 |   -287.930 |   16.728 |    4.235 |  0.51 |   2.117 |   2.117 |      0 |
 |        120 |     250139 |   -204.374 |   -295.495 |   17.688 |    4.201 |  0.52 |   1.697 |   1.697 |      0 |
 |        121 |     252241 |   -204.374 |   -286.881 |   12.053 |    4.170 |  0.52 |   3.676 |   3.676 |      0 |
 |        122 |     254343 |   -204.374 |   -293.496 |   11.821 |    4.124 |  0.52 |   3.773 |   3.773 |      0 |
 |        123 |     256445 |   -204.374 |   -286.577 |   12.382 |    4.079 |  0.52 |   0.660 |   0.660 |      0 |
 |        124 |     258547 |   -204.374 |   -285.518 |   15.413 |    4.037 |  0.50 |   1.696 |   1.696 |      0 |
 |        125 |     260649 |   -204.374 |   -292.847 |   16.423 |    4.004 |  0.49 |   1.086 |   1.086 |      0 |
 |        126 |     262751 |   -204.374 |   -287.124 |   17.368 |    3.973 |  0.50 |   2.517 |   2.517 |      0 |
 |        127 |     264853 |   -204.374 |   -285.097 |   15.315 |    3.944 |  0.52 |   1.500 |   1.500 |      0 |
 |        128 |     266955 |   -204.374 |   -286.444 |   14.074 |    3.912 |  0.52 |   2.479 |   2.479 |      0 |
 |        129 |     269057 |   -204.374 |   -286.953 |   12.269 |    3.878 |  0.52 |   0.596 |   0.596 |      0 |
 |        130 |     271159 |   -204.374 |   -284.085 |   12.936 |    3.839 |  0.51 |   2.267 |   2.267 |      0 |
 |        131 |     273261 |   -204.374 |   -279.733 |   11.234 |    3.804 |  0.52 |   2.088 |   2.088 |      0 |
 |        132 |     275363 |   -204.374 |   -280.923 |   11.351 |    3.763 |  0.47 |   2.423 |   2.423 |      0 |
 |        133 |     277465 |   -204.374 |   -284.847 |   12.537 |    3.724 |  0.50 |   2.135 |   2.135 |      0 |
 |        134 |     279567 |   -204.374 |   -291.247 |   15.843 |    3.689 |  0.50 |   0.982 |   0.982 |      0 |
 |        135 |     281669 |   -204.374 |   -287.595 |   16.990 |    3.662 |  0.50 |   1.603 |   1.603 |      0 |
 |        136 |     283771 |   -204.374 |   -283.494 |   13.955 |    3.637 |  0.48 |   3.053 |   3.053 |      0 |
 |        137 |     285873 |   -204.374 |   -286.662 |   14.775 |    3.607 |  0.50 |   3.811 |   3.811 |      0 |
 |        138 |     287975 |   -204.374 |   -283.549 |   12.833 |    3.579 |  0.52 |   3.732 |   3.732 |      0 |
 |        139 |     290077 |   -204.374 |   -272.637 |   13.957 |    3.548 |  0.48 |   1.899 |   1.899 |      0 |
 |        140 |     292179 |   -204.374 |   -284.124 |   11.851 |    3.520 |  0.50 |   3.195 |   3.195 |      0 |
 |        141 |     294281 |   -204.374 |   -282.814 |   13.003 |    3.487 |  0.47 |   0.835 |   0.835 |      0 |
 |        142 |     296383 |   -204.374 |   -280.832 |   14.541 |    3.457 |  0.51 |   2.098 |   2.098 |      0 |
 |        143 |     298485 |   -204.374 |   -275.540 |   11.009 |    3.431 |  0.46 |   2.347 |   2.347 |      0 |
 |        144 |     300587 |   -204.374 |   -288.840 |   12.702 |    3.398 |  0.49 |   0.723 |   0.723 |      0 |
 |        145 |     302689 |   -204.374 |   -276.331 |   12.438 |    3.369 |  0.49 |   3.578 |   3.578 |      0 |
 |        146 |     304791 |   -204.374 |   -283.190 |   13.017 |    3.340 |  0.48 |   1.606 |   1.606 |      0 |
 |        147 |     306893 |   -204.374 |   -277.428 |   10.408 |    3.313 |  0.48 |   3.529 |   3.529 |      0 |
 |        148 |     308995 |   -204.374 |   -275.585 |   11.966 |    3.280 |  0.46 |   1.992 |   1.992 |      0 |
 |        149 |     311097 |   -204.374 |   -272.399 |   11.767 |    3.252 |  0.49 |   2.052 |   2.052 |      0 |
 |        150 |     313199 |   -204.374 |   -278.867 |   14.782 |    3.223 |  0.48 |   1.183 |   1.183 |      0 |
 |        151 |     315301 |   -204.374 |   -270.036 |   11.176 |    3.201 |  0.48 |   1.263 |   1.263 |      0 |
 |        152 |     317403 |   -204.374 |   -282.323 |   12.853 |    3.172 |  0.46 |   1.048 |   1.048 |      0 |
 |        153 |     319505 |   -204.374 |   -270.184 |   15.500 |    3.148 |  0.46 |   2.285 |   2.285 |      0 |
 |        154 |     321607 |   -204.374 |   -269.064 |   10.913 |    3.128 |  0.48 |   3.786 |   3.786 |      0 |
 |        155 |     323709 |   -204.374 |   -284.504 |   11.516 |    3.099 |  0.49 |   3.884 |   3.884 |      0 |
 |        156 |     325811 |   -204.374 |   -274.949 |   10.784 |    3.073 |  0.47 |   1.001 |   1.001 |      0 |
 |        157 |     327913 |   -204.374 |   -271.905 |   11.925 |    3.045 |  0.46 |   3.480 |   3.480 |      0 |
 |        158 |     330015 |   -204.374 |   -278.645 |   16.149 |    3.021 |  0.48 |   0.767 |   0.767 |      0 |
 |        159 |     332117 |   -204.374 |   -265.284 |   11.946 |    3.003 |  0.44 |   0.288 |   0.288 |      0 |
 |        160 |     334219 |   -204.374 |   -264.050 |   13.845 |    2.979 |  0.46 |   0.653 |   0.653 |      0 |
 |        161 |     336321 |   -204.374 |   -276.604 |   13.134 |    2.959 |  0.47 |   0.324 |   0.324 |      0 |
 |        162 |     338423 |   -204.374 |   -264.078 |   12.247 |    2.938 |  0.47 |   0.514 |   0.514 |      0 |
 |        163 |     340525 |   -204.374 |   -264.681 |   11.772 |    2.916 |  0.47 |   0.763 |   0.763 |      0 |
 |        164 |     342627 |   -204.374 |   -263.142 |   15.852 |    2.893 |  0.44 |   3.479 |   3.479 |      0 |
 |        165 |     344729 |   -204.374 |   -271.875 |   14.271 |    2.876 |  0.45 |   0.774 |   0.774 |      0 |
 |        166 |     346831 |   -204.374 |   -271.902 |    9.308 |    2.858 |  0.45 |   2.689 |   2.689 |      0 |
 |        167 |     348933 |   -204.374 |   -271.861 |   13.425 |    2.830 |  0.46 |   2.329 |   2.329 |      0 |
 |        168 |     351035 |   -204.374 |   -264.361 |   11.439 |    2.812 |  0.45 |   3.063 |   3.063 |      0 |
 |        169 |     353137 |   -204.374 |   -264.673 |    8.682 |    2.790 |  0.46 |   1.224 |   1.224 |      0 |
 |        170 |     355239 |   -204.374 |   -267.450 |   11.487 |    2.762 |  0.45 |   0.337 |   0.337 |      0 |
 |        171 |     357341 |   -204.374 |   -266.311 |   11.278 |    2.741 |  0.47 |   2.259 |   2.259 |      0 |
 |        172 |     359443 |   -204.374 |   -274.151 |   11.181 |    2.720 |  0.45 |   0.900 |   0.900 |      0 |
 |        173 |     361545 |   -204.374 |   -263.660 |   10.686 |    2.699 |  0.45 |   0.418 |   0.418 |      0 |
 |        174 |     363647 |   -204.374 |   -262.423 |    8.615 |    2.677 |  0.44 |   1.603 |   1.603 |      0 |
 |        175 |     365749 |   -204.374 |   -259.344 |   12.035 |    2.651 |  0.45 |   2.963 |   2.963 |      0 |
 |        176 |     367851 |   -204.374 |   -269.911 |   10.698 |    2.633 |  0.46 |   2.582 |   2.582 |      0 |
 |        177 |     369953 |   -204.374 |   -259.092 |    9.839 |    2.612 |  0.45 |   3.421 |   3.421 |      0 |
 |        178 |     372055 |   -204.374 |   -258.462 |    7.588 |    2.591 |  0.43 |   0.624 |   0.624 |      0 |
 |        179 |     374157 |   -204.374 |   -260.709 |   10.214 |    2.563 |  0.43 |   1.948 |   1.948 |      0 |
 |        180 |     376259 |   -204.374 |   -265.243 |   10.221 |    2.542 |  0.45 |   2.243 |   2.243 |      0 |
 |        181 |     378361 |   -204.374 |   -257.276 |    8.895 |    2.523 |  0.43 |   0.972 |   0.972 |      0 |
 |        182 |     380463 |   -204.374 |   -263.547 |   12.422 |    2.500 |  0.43 |   2.430 |   2.430 |      0 |
 |        183 |     382565 |   -204.374 |   -271.336 |   12.018 |    2.484 |  0.44 |   3.784 |   3.784 |      0 |
 |        184 |     384667 |   -204.374 |   -265.228 |   10.310 |    2.468 |  0.45 |   3.843 |   3.843 |      0 |
 |        185 |     386769 |   -204.374 |   -266.587 |   11.708 |    2.449 |  0.42 |   3.067 |   3.067 |      0 |
 |        186 |     388871 |   -204.374 |   -259.752 |   11.527 |    2.433 |  0.42 |   2.289 |   2.289 |      0 |
 |        187 |     390973 |   -204.374 |   -253.838 |   11.565 |    2.417 |  0.40 |   0.717 |   0.717 |      0 |
 |        188 |     393075 |   -204.374 |   -268.626 |   11.209 |    2.401 |  0.44 |   1.477 |   1.477 |      0 |
 |        189 |     395177 |   -204.374 |   -256.304 |   12.657 |    2.385 |  0.42 |   3.922 |   3.922 |      0 |
 |        190 |     397279 |   -204.374 |   -258.685 |   11.537 |    2.371 |  0.43 |   0.774 |   0.774 |      0 |
 |        191 |     399381 |   -204.374 |   -256.201 |    9.079 |    2.355 |  0.42 |   2.788 |   2.788 |      0 |
 |        192 |     401483 |   -204.374 |   -256.304 |   12.410 |    2.336 |  0.42 |   2.074 |   2.074 |      0 |
 |        193 |     403585 |   -204.374 |   -260.039 |   14.877 |    2.322 |  0.42 |   2.689 |   2.689 |      0 |
 |        194 |     405687 |   -204.374 |   -268.588 |   16.171 |    2.311 |  0.41 |   3.293 |   3.293 |      0 |
 |        195 |     407789 |   -204.374 |   -256.700 |    8.367 |    2.300 |  0.40 |   1.511 |   1.511 |      0 |
 |        196 |     409891 |   -204.374 |   -262.574 |    9.949 |    2.280 |  0.44 |   2.018 |   2.018 |      0 |
 |        197 |     411993 |   -204.374 |   -256.632 |   15.898 |    2.264 |  0.40 |   2.009 |   2.009 |      0 |
 |        198 |     414095 |   -204.374 |   -258.585 |    8.326 |    2.254 |  0.41 |   1.684 |   1.684 |      0 |
 |        199 |     416197 |   -204.374 |   -253.158 |    9.611 |    2.234 |  0.42 |   2.051 |   2.051 |      0 |
 |        200 |     418299 |   -204.374 |   -249.335 |    8.979 |    2.218 |  0.41 |   1.464 |   1.464 |      0 |
 |        201 |     420401 |   -204.374 |   -253.139 |    9.371 |    2.201 |  0.42 |   3.556 |   3.556 |      0 |
 |        202 |     422503 |   -204.374 |   -253.153 |    9.498 |    2.184 |  0.41 |   0.642 |   0.642 |      0 |
 |        203 |     424605 |   -204.374 |   -256.163 |   10.109 |    2.169 |  0.42 |   1.115 |   1.115 |      0 |
 |        204 |     426707 |   -204.374 |   -261.019 |   11.838 |    2.154 |  0.41 |   1.928 |   1.928 |      0 |
 |        205 |     428809 |   -204.374 |   -253.872 |   10.087 |    2.141 |  0.41 |   1.605 |   1.605 |      0 |
 |        206 |     430911 |   -204.374 |   -247.871 |    9.603 |    2.127 |  0.40 |   3.725 |   3.725 |      0 |
 |        207 |     433013 |   -204.374 |   -251.397 |   11.103 |    2.112 |  0.39 |   2.197 |   2.197 |      0 |
 |        208 |     435115 |   -204.374 |   -247.966 |   12.649 |    2.100 |  0.38 |   1.800 |   1.800 |      0 |
 |        209 |     437217 |   -204.374 |   -255.121 |   11.396 |    2.089 |  0.40 |   2.574 |   2.574 |      0 |
 |        210 |     439319 |   -204.374 |   -260.310 |   10.564 |    2.076 |  0.41 |   2.230 |   2.230 |      0 |
 |        211 |     441421 |   -204.374 |   -248.908 |    8.353 |    2.064 |  0.39 |   3.903 |   3.903 |      0 |
 |        212 |     443523 |   -204.374 |   -253.183 |    8.634 |    2.048 |  0.42 |   2.852 |   2.852 |      0 |
 |        213 |     445625 |   -204.374 |   -252.969 |    9.842 |    2.032 |  0.39 |   2.187 |   2.187 |      0 |
 |        214 |     447727 |   -204.374 |   -246.737 |   12.355 |    2.019 |  0.40 |   0.371 |   0.371 |      0 |
 |        215 |     449829 |   -204.374 |   -249.965 |    9.803 |    2.009 |  0.40 |   0.638 |   0.638 |      0 |
 |        216 |     451931 |   -204.374 |   -250.655 |    8.975 |    1.996 |  0.39 |   3.980 |   3.980 |      0 |
 |        217 |     454033 |   -204.374 |   -246.165 |   11.223 |    1.982 |  0.36 |   3.540 |   3.540 |      0 |
 |        218 |     456135 |   -204.374 |   -252.810 |   11.085 |    1.971 |  0.38 |   2.467 |   2.467 |      0 |
 |        219 |     458237 |   -204.374 |   -247.175 |    7.607 |    1.959 |  0.37 |   1.585 |   1.585 |      0 |
 |        220 |     460339 |   -204.374 |   -252.736 |   11.631 |    1.944 |  0.39 |   1.640 |   1.640 |      0 |
 |        221 |     462441 |   -204.374 |   -246.586 |   10.839 |    1.933 |  0.40 |   1.790 |   1.790 |      0 |
 |        222 |     464543 |   -204.374 |   -241.194 |    9.402 |    1.922 |  0.37 |   3.728 |   3.728 |      0 |
 |        223 |     466645 |   -204.374 |   -254.957 |    9.497 |    1.910 |  0.39 |   0.640 |   0.640 |      0 |
 |        224 |     468747 |   -204.374 |   -239.877 |    6.810 |    1.898 |  0.37 |   1.959 |   1.959 |      0 |
 |        225 |     470849 |   -204.374 |   -248.255 |   12.410 |    1.881 |  0.39 |   0.953 |   0.953 |      0 |
 |        226 |     472951 |   -204.374 |   -241.615 |   12.257 |    1.871 |  0.35 |   2.981 |   2.981 |      0 |
 |        227 |     475053 |   -204.374 |   -251.979 |    8.980 |    1.861 |  0.37 |   0.993 |   0.993 |      0 |
 |        228 |     477155 |   -204.374 |   -250.011 |    9.315 |    1.849 |  0.36 |   0.650 |   0.650 |      0 |
 |        229 |     479257 |   -204.374 |   -245.239 |    9.107 |    1.837 |  0.38 |   1.227 |   1.227 |      0 |
 |        230 |     481359 |   -204.374 |   -248.004 |    9.559 |    1.826 |  0.35 |   3.447 |   3.447 |      0 |
 |        231 |     483461 |   -204.374 |   -246.629 |   11.137 |    1.815 |  0.38 |   3.295 |   3.295 |      0 |
 |        232 |     485563 |   -204.374 |   -247.623 |    9.969 |    1.805 |  0.39 |   2.942 |   2.942 |      0 |
 |        233 |     487665 |   -204.374 |   -251.789 |    8.989 |    1.794 |  0.38 |   3.373 |   3.373 |      0 |
 |        234 |     489767 |   -204.374 |   -245.806 |    9.516 |    1.783 |  0.38 |   0.884 |   0.884 |      0 |
 |        235 |     491869 |   -204.374 |   -244.062 |    8.464 |    1.773 |  0.36 |   3.110 |   3.110 |      0 |
 |        236 |     493971 |   -204.374 |   -241.487 |    7.089 |    1.761 |  0.39 |   1.397 |   1.397 |      0 |
 |        237 |     496073 |   -204.374 |   -240.044 |    8.592 |    1.747 |  0.37 |   1.212 |   1.212 |      0 |
 |        238 |     498175 |   -204.374 |   -237.581 |    8.000 |    1.736 |  0.36 |   0.691 |   0.691 |      0 |
 |        239 |     500277 |   -204.374 |   -241.640 |   10.817 |    1.724 |  0.37 |   2.614 |   2.614 |      0 |
 |        240 |     502379 |   -204.374 |   -242.082 |    8.503 |    1.714 |  0.35 |   3.902 |   3.902 |      0 |
 |        241 |     504481 |   -204.374 |   -235.914 |    9.507 |    1.703 |  0.35 |   1.960 |   1.960 |      0 |
 |        242 |     506583 |   -204.374 |   -245.247 |   10.516 |    1.693 |  0.35 |   1.036 |   1.036 |      0 |
 |        243 |     508685 |   -204.374 |   -246.215 |    9.260 |    1.683 |  0.37 |   0.371 |   0.371 |      0 |
 |        244 |     510787 |   -204.374 |   -242.018 |   12.281 |    1.673 |  0.36 |   1.763 |   1.763 |      0 |
 |        245 |     512889 |   -204.374 |   -243.834 |    7.803 |    1.663 |  0.37 |   3.904 |   3.904 |      0 |
 |        246 |     514991 |   -204.374 |   -244.077 |    6.768 |    1.652 |  0.36 |   3.714 |   3.714 |      0 |
 |        247 |     517093 |   -204.374 |   -235.965 |    7.899 |    1.639 |  0.36 |   0.825 |   0.825 |      0 |
 |        248 |     519195 |   -204.374 |   -238.775 |    7.256 |    1.628 |  0.35 |   1.349 |   1.349 |      0 |
 |        249 |     521297 |   -204.374 |   -239.194 |    8.619 |    1.617 |  0.35 |   1.694 |   1.694 |      0 |
 |        250 |     523399 |   -204.374 |   -237.788 |    7.205 |    1.607 |  0.35 |   0.448 |   0.448 |      0 |
 |        251 |     525501 |   -204.374 |   -245.456 |   15.595 |    1.596 |  0.35 |   3.961 |   3.961 |      0 |
 |        252 |     527603 |   -204.374 |   -242.055 |    8.453 |    1.586 |  0.36 |   0.376 |   0.376 |      0 |
 |        253 |     529705 |   -204.374 |   -242.708 |    8.581 |    1.576 |  0.35 |   2.649 |   2.649 |      0 |
 |        254 |     531807 |   -204.374 |   -236.198 |    7.349 |    1.566 |  0.35 |   3.712 |   3.712 |      0 |
 |        255 |     533909 |   -204.374 |   -236.243 |   10.826 |    1.555 |  0.35 |   2.566 |   2.566 |      0 |
 |        256 |     536011 |   -204.374 |   -238.266 |    7.920 |    1.545 |  0.37 |   1.629 |   1.629 |      0 |
 |        257 |     538113 |   -204.374 |   -241.755 |   11.649 |    1.535 |  0.34 |   1.178 |   1.178 |      0 |
