Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Thu May  4 18:49:23 2023


*** MCMC Parameters ***

Seed                         : 1683251359
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 13838
  Initial temperature c0     : 65.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 500
  Nmmax                      : 500

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        421 |   17435461 |  -1153.329 |  -1304.326 |   43.003 |    2.979 |  0.46 |   2.816 |   2.816 |      0 |
 |        422 |   17476974 |  -1153.329 |  -1279.355 |   40.337 |    2.969 |  0.46 |   0.721 |   0.721 |      0 |
 |        423 |   17518487 |  -1153.329 |  -1264.627 |   33.384 |    2.959 |  0.46 |   2.589 |   2.589 |      0 |
 |        424 |   17560000 |  -1153.329 |  -1279.857 |   36.513 |    2.949 |  0.46 |   1.765 |   1.765 |      0 |
 |        425 |   17601513 |  -1153.329 |  -1280.617 |   36.129 |    2.939 |  0.46 |   0.970 |   0.970 |      0 |
 |        426 |   17643026 |  -1153.329 |  -1264.527 |   34.237 |    2.929 |  0.46 |   1.212 |   1.212 |      0 |
 |        427 |   17684539 |  -1153.329 |  -1278.656 |   34.046 |    2.919 |  0.46 |   1.352 |   1.352 |      0 |
 |        428 |   17726052 |  -1153.329 |  -1296.858 |   40.131 |    2.909 |  0.46 |   2.154 |   2.154 |      0 |
 |        429 |   17767565 |  -1153.329 |  -1285.568 |   34.161 |    2.899 |  0.46 |   3.907 |   3.907 |      0 |
 |        430 |   17809078 |  -1153.329 |  -1290.716 |   43.883 |    2.889 |  0.46 |   1.978 |   1.978 |      0 |
 |        431 |   17850591 |  -1153.329 |  -1287.413 |   36.405 |    2.879 |  0.46 |   2.707 |   2.707 |      0 |
 |        432 |   17892104 |  -1153.329 |  -1282.651 |   36.772 |    2.869 |  0.46 |   1.079 |   1.079 |      0 |
 |        433 |   17933617 |  -1153.329 |  -1288.319 |   39.647 |    2.859 |  0.46 |   2.082 |   2.082 |      0 |
 |        434 |   17975130 |  -1153.329 |  -1266.081 |   38.140 |    2.849 |  0.46 |   2.613 |   2.613 |      0 |
 |        435 |   18016643 |  -1153.329 |  -1282.853 |   36.729 |    2.839 |  0.46 |   0.756 |   0.756 |      0 |
 |        436 |   18058156 |  -1153.329 |  -1265.892 |   35.898 |    2.829 |  0.46 |   1.308 |   1.308 |      0 |
 |        437 |   18099669 |  -1153.329 |  -1267.614 |   34.194 |    2.819 |  0.45 |   3.244 |   3.244 |      0 |
 |        438 |   18141182 |  -1140.201 |  -1254.478 |   37.274 |    2.809 |  0.45 |   3.615 |   3.615 |      0 |
 |        439 |   18182695 |  -1133.811 |  -1267.630 |   42.498 |    2.799 |  0.45 |   3.351 |   3.351 |      0 |
 |        440 |   18224208 |  -1133.811 |  -1269.115 |   43.222 |    2.789 |  0.45 |   2.222 |   2.222 |      0 |
 |        441 |   18265721 |  -1133.811 |  -1276.426 |   38.597 |    2.779 |  0.46 |   3.377 |   3.377 |      0 |
 |        442 |   18307234 |  -1131.612 |  -1254.778 |   36.681 |    2.769 |  0.45 |   3.926 |   3.926 |      0 |
 |        443 |   18348747 |  -1131.612 |  -1263.700 |   35.579 |    2.759 |  0.45 |   2.482 |   2.482 |      0 |
 |        444 |   18390260 |  -1125.569 |  -1246.684 |   35.239 |    2.749 |  0.45 |   3.742 |   3.742 |      0 |
 |        445 |   18431773 |  -1125.569 |  -1260.062 |   34.412 |    2.739 |  0.45 |   1.227 |   1.227 |      0 |
 |        446 |   18473286 |  -1125.569 |  -1258.455 |   36.074 |    2.729 |  0.45 |   2.291 |   2.291 |      0 |
 |        447 |   18514799 |  -1125.569 |  -1248.253 |   27.403 |    2.719 |  0.45 |   0.724 |   0.724 |      0 |
 |        448 |   18556312 |  -1125.569 |  -1267.187 |   31.739 |    2.709 |  0.45 |   3.406 |   3.406 |      0 |
 |        449 |   18597825 |  -1125.569 |  -1258.158 |   32.872 |    2.699 |  0.45 |   2.745 |   2.745 |      0 |
 |        450 |   18639338 |  -1125.569 |  -1250.355 |   33.176 |    2.689 |  0.44 |   0.921 |   0.921 |      0 |
 |        451 |   18680851 |  -1125.569 |  -1252.479 |   29.716 |    2.679 |  0.44 |   2.913 |   2.913 |      0 |
 |        452 |   18722364 |  -1125.569 |  -1248.637 |   28.901 |    2.669 |  0.45 |   1.395 |   1.395 |      0 |
 |        453 |   18763877 |  -1125.569 |  -1247.578 |   32.042 |    2.659 |  0.44 |   1.902 |   1.902 |      0 |
 |        454 |   18805390 |  -1125.569 |  -1244.713 |   30.662 |    2.649 |  0.45 |   3.109 |   3.109 |      0 |
 |        455 |   18846903 |  -1125.569 |  -1249.822 |   33.727 |    2.639 |  0.44 |   1.843 |   1.843 |      0 |
 |        456 |   18888416 |  -1125.569 |  -1238.693 |   38.702 |    2.629 |  0.44 |   3.186 |   3.186 |      0 |
 |        457 |   18929929 |  -1084.163 |  -1237.222 |   41.337 |    2.619 |  0.45 |   1.529 |   1.529 |      0 |
 |        458 |   18971442 |  -1084.163 |  -1243.814 |   38.710 |    2.609 |  0.44 |   0.753 |   0.753 |      0 |
 |        459 |   19012955 |  -1084.163 |  -1243.025 |   33.450 |    2.599 |  0.44 |   2.458 |   2.458 |      0 |
 |        460 |   19054468 |  -1084.163 |  -1249.558 |   41.317 |    2.589 |  0.44 |   2.084 |   2.084 |      0 |
 |        461 |   19095981 |  -1084.163 |  -1246.922 |   31.345 |    2.579 |  0.44 |   3.211 |   3.211 |      0 |
 |        462 |   19137494 |  -1084.163 |  -1242.445 |   30.824 |    2.569 |  0.43 |   0.670 |   0.670 |      0 |
 |        463 |   19179007 |  -1084.163 |  -1239.659 |   33.636 |    2.559 |  0.44 |   2.549 |   2.549 |      0 |
 |        464 |   19220520 |  -1084.163 |  -1244.406 |   34.022 |    2.549 |  0.44 |   3.741 |   3.741 |      0 |
 |        465 |   19262033 |  -1084.163 |  -1232.113 |   34.916 |    2.539 |  0.44 |   3.963 |   3.963 |      0 |
 |        466 |   19303546 |  -1084.163 |  -1238.780 |   30.514 |    2.529 |  0.44 |   2.406 |   2.406 |      0 |
 |        467 |   19345059 |  -1084.163 |  -1224.704 |   35.439 |    2.519 |  0.43 |   0.690 |   0.690 |      0 |
 |        468 |   19386572 |  -1084.163 |  -1231.658 |   34.620 |    2.509 |  0.43 |   3.726 |   3.726 |      0 |
 |        469 |   19428085 |  -1084.163 |  -1228.282 |   34.371 |    2.499 |  0.43 |   3.118 |   3.118 |      0 |
 |        470 |   19469598 |  -1084.163 |  -1244.268 |   31.135 |    2.489 |  0.43 |   0.669 |   0.669 |      0 |
 |        471 |   19511111 |  -1084.163 |  -1223.861 |   29.656 |    2.479 |  0.43 |   2.574 |   2.574 |      0 |
 |        472 |   19552624 |  -1084.163 |  -1225.538 |   26.809 |    2.469 |  0.43 |   3.286 |   3.286 |      0 |
 |        473 |   19594137 |  -1072.389 |  -1221.028 |   39.464 |    2.459 |  0.43 |   1.348 |   1.348 |      0 |
 |        474 |   19635650 |  -1072.389 |  -1229.046 |   34.259 |    2.449 |  0.43 |   3.653 |   3.653 |      0 |
 |        475 |   19677163 |  -1072.389 |  -1214.900 |   29.122 |    2.439 |  0.42 |   3.201 |   3.201 |      0 |
 |        476 |   19718676 |  -1072.389 |  -1232.555 |   35.947 |    2.429 |  0.43 |   1.018 |   1.018 |      0 |
 |        477 |   19760189 |  -1072.389 |  -1244.797 |   31.681 |    2.419 |  0.43 |   2.024 |   2.024 |      0 |
 |        478 |   19801702 |  -1072.389 |  -1229.323 |   37.321 |    2.409 |  0.42 |   3.559 |   3.559 |      0 |
 |        479 |   19843215 |  -1072.389 |  -1224.909 |   34.542 |    2.399 |  0.43 |   1.861 |   1.861 |      0 |
 |        480 |   19884728 |  -1072.389 |  -1209.591 |   34.890 |    2.389 |  0.43 |   0.508 |   0.508 |      0 |
 |        481 |   19926241 |  -1072.389 |  -1214.895 |   34.425 |    2.379 |  0.43 |   2.845 |   2.845 |      0 |
 |        482 |   19967754 |  -1072.389 |  -1211.917 |   32.191 |    2.369 |  0.42 |   2.919 |   2.919 |      0 |
 |        483 |   20009267 |  -1072.389 |  -1199.040 |   31.632 |    2.359 |  0.42 |   1.094 |   1.094 |      0 |
 |        484 |   20050780 |  -1072.389 |  -1205.003 |   34.422 |    2.349 |  0.42 |   3.852 |   3.852 |      0 |
 |        485 |   20092293 |  -1072.389 |  -1198.037 |   33.272 |    2.339 |  0.42 |   0.614 |   0.614 |      0 |
 |        486 |   20133806 |  -1072.389 |  -1214.514 |   30.869 |    2.329 |  0.42 |   1.035 |   1.035 |      0 |
 |        487 |   20175319 |  -1072.389 |  -1183.123 |   31.495 |    2.319 |  0.42 |   3.619 |   3.619 |      0 |
 |        488 |   20216832 |  -1072.389 |  -1190.166 |   32.502 |    2.309 |  0.42 |   0.958 |   0.958 |      0 |
 |        489 |   20258345 |  -1072.389 |  -1202.780 |   29.447 |    2.299 |  0.42 |   3.778 |   3.778 |      0 |
 |        490 |   20299858 |  -1072.389 |  -1198.479 |   34.274 |    2.289 |  0.42 |   0.808 |   0.808 |      0 |
 |        491 |   20341371 |  -1072.389 |  -1208.138 |   29.949 |    2.279 |  0.42 |   2.584 |   2.584 |      0 |
 |        492 |   20382884 |  -1072.389 |  -1193.874 |   33.261 |    2.269 |  0.41 |   2.828 |   2.828 |      0 |
 |        493 |   20424397 |  -1072.389 |  -1188.766 |   37.611 |    2.259 |  0.42 |   1.392 |   1.392 |      0 |
 |        494 |   20465910 |  -1072.389 |  -1189.147 |   31.208 |    2.249 |  0.42 |   1.770 |   1.770 |      0 |
 |        495 |   20507423 |  -1072.389 |  -1175.186 |   30.977 |    2.239 |  0.41 |   1.606 |   1.606 |      0 |
 |        496 |   20548936 |  -1072.389 |  -1194.486 |   31.600 |    2.229 |  0.41 |   1.633 |   1.633 |      0 |
 |        497 |   20590449 |  -1072.389 |  -1196.074 |   34.095 |    2.219 |  0.42 |   3.496 |   3.496 |      0 |
 |        498 |   20631962 |  -1072.389 |  -1176.205 |   27.326 |    2.209 |  0.41 |   2.231 |   2.231 |      0 |
 |        499 |   20673475 |  -1072.389 |  -1189.437 |   29.702 |    2.199 |  0.41 |   3.670 |   3.670 |      0 |
 |        500 |   20714988 |  -1072.389 |  -1199.899 |   28.290 |    2.189 |  0.41 |   2.412 |   2.412 |      0 |
 |        501 |   20756501 |  -1068.870 |  -1177.208 |   27.658 |    2.179 |  0.41 |   1.033 |   1.033 |      0 |
 |        502 |   20798014 |  -1068.870 |  -1179.388 |   34.584 |    2.169 |  0.40 |   0.650 |   0.650 |      0 |
 |        503 |   20839527 |  -1068.870 |  -1172.594 |   28.477 |    2.159 |  0.40 |   3.291 |   3.291 |      0 |
 |        504 |   20881040 |  -1068.870 |  -1183.915 |   28.897 |    2.149 |  0.41 |   1.523 |   1.523 |      0 |
 |        505 |   20922553 |  -1068.870 |  -1182.127 |   28.387 |    2.139 |  0.41 |   0.775 |   0.775 |      0 |
 |        506 |   20964066 |  -1068.870 |  -1196.189 |   32.187 |    2.129 |  0.41 |   2.867 |   2.867 |      0 |
 |        507 |   21005579 |  -1068.870 |  -1171.655 |   37.136 |    2.119 |  0.40 |   3.559 |   3.559 |      0 |
 |        508 |   21047092 |  -1068.870 |  -1177.491 |   29.780 |    2.109 |  0.41 |   2.650 |   2.650 |      0 |
 |        509 |   21088605 |  -1068.870 |  -1166.994 |   32.239 |    2.099 |  0.41 |   2.654 |   2.654 |      0 |
 |        510 |   21130118 |  -1068.870 |  -1169.062 |   28.559 |    2.089 |  0.41 |   3.545 |   3.545 |      0 |
 |        511 |   21171631 |  -1068.870 |  -1174.796 |   37.860 |    2.079 |  0.40 |   3.134 |   3.134 |      0 |
 |        512 |   21213144 |  -1068.870 |  -1189.996 |   30.948 |    2.069 |  0.41 |   0.859 |   0.859 |      0 |
 |        513 |   21254657 |  -1068.870 |  -1171.545 |   33.142 |    2.059 |  0.40 |   0.513 |   0.513 |      0 |
 |        514 |   21296170 |  -1068.870 |  -1188.102 |   28.064 |    2.049 |  0.40 |   3.908 |   3.908 |      0 |
 |        515 |   21337683 |  -1045.227 |  -1170.887 |   30.407 |    2.039 |  0.40 |   3.870 |   3.870 |      0 |
 |        516 |   21379196 |  -1045.227 |  -1165.269 |   31.355 |    2.029 |  0.40 |   0.693 |   0.693 |      0 |
 |        517 |   21420709 |  -1045.227 |  -1164.646 |   30.475 |    2.019 |  0.40 |   2.397 |   2.397 |      0 |
 |        518 |   21462222 |  -1045.227 |  -1176.922 |   29.871 |    2.009 |  0.40 |   1.204 |   1.204 |      0 |
 |        519 |   21503735 |  -1045.227 |  -1176.638 |   27.738 |    1.999 |  0.39 |   3.761 |   3.761 |      0 |
 |        520 |   21545248 |  -1045.227 |  -1162.320 |   30.060 |    1.989 |  0.40 |   2.098 |   2.098 |      0 |
 |        521 |   21586761 |  -1045.227 |  -1163.694 |   28.629 |    1.979 |  0.39 |   0.915 |   0.915 |      0 |
 |        522 |   21628274 |  -1045.227 |  -1154.251 |   33.518 |    1.969 |  0.39 |   0.755 |   0.755 |      0 |
 |        523 |   21669787 |  -1045.227 |  -1158.753 |   30.310 |    1.959 |  0.39 |   0.711 |   0.711 |      0 |
 |        524 |   21711300 |  -1045.227 |  -1155.747 |   25.628 |    1.949 |  0.39 |   0.582 |   0.582 |      0 |
 |        525 |   21752813 |  -1045.227 |  -1134.196 |   26.344 |    1.939 |  0.39 |   2.370 |   2.370 |      0 |
 |        526 |   21794326 |  -1045.227 |  -1134.636 |   26.906 |    1.929 |  0.38 |   2.012 |   2.012 |      0 |
 |        527 |   21835839 |  -1045.227 |  -1128.896 |   29.881 |    1.919 |  0.39 |   1.310 |   1.310 |      0 |
 |        528 |   21877352 |  -1045.227 |  -1142.047 |   29.600 |    1.909 |  0.39 |   0.919 |   0.919 |      0 |
 |        529 |   21918865 |  -1045.227 |  -1143.372 |   37.521 |    1.899 |  0.39 |   1.853 |   1.853 |      0 |
 |        530 |   21960378 |  -1045.227 |  -1142.126 |   34.672 |    1.889 |  0.39 |   1.796 |   1.796 |      0 |
 |        531 |   22001891 |  -1045.227 |  -1133.443 |   32.001 |    1.879 |  0.38 |   1.340 |   1.340 |      0 |
 |        532 |   22043404 |  -1045.227 |  -1156.378 |   27.687 |    1.869 |  0.39 |   3.473 |   3.473 |      0 |
 |        533 |   22084917 |  -1045.227 |  -1129.276 |   23.199 |    1.859 |  0.39 |   2.781 |   2.781 |      0 |
 |        534 |   22126430 |  -1038.983 |  -1131.956 |   30.866 |    1.849 |  0.39 |   2.848 |   2.848 |      0 |
 |        535 |   22167943 |  -1038.983 |  -1131.662 |   27.703 |    1.839 |  0.38 |   1.912 |   1.912 |      0 |
 |        536 |   22209456 |  -1038.983 |  -1130.897 |   31.979 |    1.829 |  0.38 |   3.432 |   3.432 |      0 |
 |        537 |   22250969 |  -1038.983 |  -1131.060 |   27.074 |    1.819 |  0.38 |   2.340 |   2.340 |      0 |
 |        538 |   22292482 |  -1035.638 |  -1125.186 |   34.170 |    1.809 |  0.38 |   2.149 |   2.149 |      0 |
 |        539 |   22333995 |  -1034.346 |  -1124.081 |   31.047 |    1.799 |  0.38 |   2.750 |   2.750 |      0 |
 |        540 |   22375508 |  -1024.148 |  -1122.785 |   33.294 |    1.789 |  0.37 |   2.560 |   2.560 |      0 |
 |        541 |   22417021 |  -1022.512 |  -1125.158 |   31.347 |    1.779 |  0.37 |   2.384 |   2.384 |      0 |
 |        542 |   22458534 |  -1022.512 |  -1097.765 |   21.927 |    1.769 |  0.38 |   0.914 |   0.914 |      0 |
 |        543 |   22500047 |  -1016.139 |  -1114.465 |   34.171 |    1.759 |  0.37 |   2.227 |   2.227 |      0 |
 |        544 |   22541560 |  -1016.139 |  -1121.962 |   27.811 |    1.749 |  0.37 |   1.950 |   1.950 |      0 |
 |        545 |   22583073 |  -1016.139 |  -1115.211 |   28.947 |    1.739 |  0.37 |   2.983 |   2.983 |      0 |
 |        546 |   22624586 |  -1016.139 |  -1122.232 |   30.818 |    1.729 |  0.37 |   3.688 |   3.688 |      0 |
 |        547 |   22666099 |  -1016.139 |  -1097.199 |   26.866 |    1.719 |  0.37 |   2.147 |   2.147 |      0 |
 |        548 |   22707612 |  -1016.139 |  -1119.597 |   25.651 |    1.709 |  0.37 |   3.061 |   3.061 |      0 |
 |        549 |   22749125 |  -1016.139 |  -1106.217 |   25.268 |    1.699 |  0.37 |   1.609 |   1.609 |      0 |
 |        550 |   22790638 |  -1016.139 |  -1096.426 |   22.534 |    1.689 |  0.36 |   3.474 |   3.474 |      0 |
 |        551 |   22832151 |  -1012.950 |  -1084.463 |   27.456 |    1.679 |  0.36 |   2.885 |   2.885 |      0 |
 |        552 |   22873664 |  -1012.950 |  -1109.281 |   29.749 |    1.669 |  0.36 |   1.245 |   1.245 |      0 |
 |        553 |   22915177 |  -1012.950 |  -1099.743 |   25.252 |    1.659 |  0.36 |   1.004 |   1.004 |      0 |
 |        554 |   22956690 |  -1012.950 |  -1102.774 |   29.414 |    1.649 |  0.36 |   3.543 |   3.543 |      0 |
 |        555 |   22998203 |  -1012.950 |  -1108.035 |   26.897 |    1.639 |  0.36 |   1.778 |   1.778 |      0 |
 |        556 |   23039716 |  -1008.843 |  -1095.482 |   25.808 |    1.629 |  0.35 |   2.723 |   2.723 |      0 |
 |        557 |   23081229 |  -1008.843 |  -1097.090 |   24.772 |    1.619 |  0.36 |   3.259 |   3.259 |      0 |
 |        558 |   23122742 |  -1008.843 |  -1095.284 |   28.562 |    1.609 |  0.36 |   3.871 |   3.871 |      0 |
 |        559 |   23164255 |  -1008.843 |  -1084.944 |   27.085 |    1.599 |  0.35 |   2.300 |   2.300 |      0 |
 |        560 |   23205768 |  -1008.843 |  -1082.754 |   23.514 |    1.589 |  0.35 |   0.785 |   0.785 |      0 |
 |        561 |   23247281 |  -1008.843 |  -1079.390 |   24.322 |    1.579 |  0.34 |   2.942 |   2.942 |      0 |
 |        562 |   23288794 |   -982.165 |  -1067.232 |   31.307 |    1.569 |  0.35 |   3.426 |   3.426 |      0 |
 |        563 |   23330307 |   -982.165 |  -1072.200 |   25.480 |    1.559 |  0.35 |   3.538 |   3.538 |      0 |
 |        564 |   23371820 |   -982.165 |  -1072.689 |   27.875 |    1.549 |  0.35 |   0.772 |   0.772 |      0 |
 |        565 |   23413333 |   -982.165 |  -1069.293 |   31.764 |    1.539 |  0.34 |   2.751 |   2.751 |      0 |
 |        566 |   23454846 |   -982.165 |  -1080.136 |   33.278 |    1.529 |  0.35 |   3.234 |   3.234 |      0 |
 |        567 |   23496359 |   -982.165 |  -1081.260 |   26.693 |    1.519 |  0.35 |   1.112 |   1.112 |      0 |
 |        568 |   23537872 |   -982.165 |  -1064.695 |   25.822 |    1.509 |  0.35 |   0.766 |   0.766 |      0 |
 |        569 |   23579385 |   -982.165 |  -1068.000 |   27.233 |    1.499 |  0.34 |   1.449 |   1.449 |      0 |
 |        570 |   23620898 |   -982.165 |  -1069.621 |   27.252 |    1.489 |  0.34 |   2.164 |   2.164 |      0 |
 |        571 |   23662411 |   -982.165 |  -1062.561 |   24.839 |    1.479 |  0.34 |   3.372 |   3.372 |      0 |
 |        572 |   23703924 |   -982.165 |  -1056.791 |   23.666 |    1.469 |  0.34 |   3.411 |   3.411 |      0 |
 |        573 |   23745437 |   -982.165 |  -1052.123 |   25.742 |    1.459 |  0.34 |   3.526 |   3.526 |      0 |
 |        574 |   23786950 |   -973.541 |  -1053.824 |   25.603 |    1.449 |  0.34 |   3.854 |   3.854 |      0 |
 |        575 |   23828463 |   -973.541 |  -1053.761 |   21.621 |    1.439 |  0.34 |   0.502 |   0.502 |      0 |
 |        576 |   23869976 |   -973.541 |  -1047.060 |   23.495 |    1.429 |  0.34 |   1.800 |   1.800 |      0 |
 |        577 |   23911489 |   -953.369 |  -1060.360 |   28.868 |    1.419 |  0.34 |   3.434 |   3.434 |      0 |
 |        578 |   23953002 |   -953.369 |  -1048.333 |   26.056 |    1.409 |  0.33 |   2.095 |   2.095 |      0 |
 |        579 |   23994515 |   -953.369 |  -1044.543 |   28.417 |    1.399 |  0.33 |   2.492 |   2.492 |      0 |
 |        580 |   24036028 |   -953.369 |  -1055.103 |   26.762 |    1.389 |  0.33 |   2.410 |   2.410 |      0 |
 |        581 |   24077541 |   -953.369 |  -1043.491 |   25.130 |    1.379 |  0.32 |   3.181 |   3.181 |      0 |
 |        582 |   24119054 |   -953.369 |  -1036.744 |   21.456 |    1.369 |  0.33 |   0.840 |   0.840 |      0 |
 |        583 |   24160567 |   -952.240 |  -1042.387 |   24.448 |    1.359 |  0.32 |   3.231 |   3.231 |      0 |
 |        584 |   24202080 |   -952.240 |  -1040.208 |   27.406 |    1.349 |  0.32 |   3.201 |   3.201 |      0 |
 |        585 |   24243593 |   -952.240 |  -1038.897 |   24.182 |    1.339 |  0.32 |   1.791 |   1.791 |      0 |
 |        586 |   24285106 |   -952.240 |  -1033.888 |   25.761 |    1.329 |  0.32 |   3.670 |   3.670 |      0 |
 |        587 |   24326619 |   -952.240 |  -1031.224 |   22.361 |    1.319 |  0.32 |   1.361 |   1.361 |      0 |
 |        588 |   24368132 |   -952.240 |  -1022.446 |   24.151 |    1.309 |  0.32 |   3.836 |   3.836 |      0 |
 |        589 |   24409645 |   -952.240 |  -1031.723 |   24.556 |    1.299 |  0.32 |   3.853 |   3.853 |      0 |
 |        590 |   24451158 |   -938.582 |  -1021.675 |   26.549 |    1.289 |  0.31 |   1.349 |   1.349 |      0 |
 |        591 |   24492671 |   -938.582 |  -1022.539 |   26.004 |    1.279 |  0.31 |   1.229 |   1.229 |      0 |
 |        592 |   24534184 |   -938.582 |  -1024.952 |   21.934 |    1.269 |  0.31 |   1.856 |   1.856 |      0 |
 |        593 |   24575697 |   -938.582 |  -1005.770 |   25.506 |    1.259 |  0.31 |   3.927 |   3.927 |      0 |
 |        594 |   24617210 |   -938.582 |  -1012.844 |   21.052 |    1.249 |  0.31 |   3.399 |   3.399 |      0 |
 |        595 |   24658723 |   -938.582 |  -1019.601 |   18.311 |    1.239 |  0.31 |   3.580 |   3.580 |      0 |
 |        596 |   24700236 |   -938.582 |  -1008.181 |   24.887 |    1.229 |  0.30 |   0.527 |   0.527 |      0 |
 |        597 |   24741749 |   -938.582 |  -1001.391 |   22.863 |    1.219 |  0.31 |   2.157 |   2.157 |      0 |
 |        598 |   24783262 |   -938.582 |  -1019.981 |   20.455 |    1.209 |  0.31 |   2.476 |   2.476 |      0 |
 |        599 |   24824775 |   -938.582 |  -1013.958 |   20.496 |    1.199 |  0.31 |   1.752 |   1.752 |      0 |
 |        600 |   24866288 |   -919.138 |  -1001.420 |   26.107 |    1.189 |  0.31 |   0.537 |   0.537 |      0 |
 |        601 |   24907801 |   -919.138 |  -1002.021 |   22.569 |    1.179 |  0.31 |   2.225 |   2.225 |      0 |
 |        602 |   24949314 |   -919.138 |  -1001.550 |   25.261 |    1.169 |  0.30 |   1.015 |   1.015 |      0 |
 |        603 |   24990827 |   -919.138 |   -997.831 |   19.507 |    1.159 |  0.30 |   2.092 |   2.092 |      0 |
 |        604 |   25032340 |   -919.138 |  -1007.688 |   26.021 |    1.149 |  0.30 |   1.698 |   1.698 |      0 |
 |        605 |   25073853 |   -919.138 |   -996.600 |   25.153 |    1.139 |  0.30 |   1.122 |   1.122 |      0 |
 |        606 |   25115366 |   -909.189 |   -990.144 |   24.679 |    1.129 |  0.30 |   2.047 |   2.047 |      0 |
 |        607 |   25156879 |   -909.189 |   -997.634 |   20.121 |    1.119 |  0.29 |   3.415 |   3.415 |      0 |
 |        608 |   25198392 |   -909.189 |   -984.236 |   22.613 |    1.109 |  0.29 |   1.727 |   1.727 |      0 |
 |        609 |   25239905 |   -909.189 |   -978.204 |   23.073 |    1.099 |  0.29 |   3.437 |   3.437 |      0 |
 |        610 |   25281418 |   -909.189 |   -984.321 |   23.942 |    1.089 |  0.29 |   1.924 |   1.924 |      0 |
 |        611 |   25322931 |   -909.189 |   -980.268 |   19.381 |    1.079 |  0.28 |   0.853 |   0.853 |      0 |
 |        612 |   25364444 |   -909.189 |   -981.446 |   24.482 |    1.069 |  0.29 |   2.489 |   2.489 |      0 |
 |        613 |   25405957 |   -909.189 |   -988.074 |   19.992 |    1.059 |  0.28 |   2.758 |   2.758 |      0 |
 |        614 |   25447470 |   -909.189 |   -981.733 |   24.835 |    1.049 |  0.28 |   3.164 |   3.164 |      0 |
 |        615 |   25488983 |   -909.189 |   -980.774 |   15.512 |    1.039 |  0.28 |   2.923 |   2.923 |      0 |
 |        616 |   25530496 |   -909.189 |   -980.762 |   18.304 |    1.029 |  0.28 |   2.182 |   2.182 |      0 |
 |        617 |   25572009 |   -909.189 |   -977.974 |   17.030 |    1.019 |  0.27 |   1.857 |   1.857 |      0 |
 |        618 |   25613522 |   -892.358 |   -964.409 |   20.236 |    1.009 |  0.28 |   3.341 |   3.341 |      0 |
 |        619 |   25655035 |   -892.358 |   -955.763 |   18.176 |    0.999 |  0.27 |   1.475 |   1.475 |      0 |
 |        620 |   25696548 |   -892.358 |   -965.429 |   22.260 |    0.989 |  0.27 |   3.636 |   3.636 |      0 |
 |        621 |   25738061 |   -892.358 |   -954.845 |   21.018 |    0.979 |  0.27 |   3.273 |   3.273 |      0 |
 |        622 |   25779574 |   -892.358 |   -967.955 |   22.013 |    0.969 |  0.28 |   0.771 |   0.771 |      0 |
 |        623 |   25821087 |   -892.358 |   -958.117 |   15.732 |    0.959 |  0.27 |   2.851 |   2.851 |      0 |
 |        624 |   25862600 |   -892.358 |   -965.359 |   22.526 |    0.949 |  0.26 |   3.310 |   3.310 |      0 |
 |        625 |   25904113 |   -892.358 |   -957.351 |   19.343 |    0.939 |  0.26 |   1.825 |   1.825 |      0 |
 |        626 |   25945626 |   -892.358 |   -940.139 |   16.400 |    0.929 |  0.26 |   2.909 |   2.909 |      0 |
 |        627 |   25987139 |   -892.358 |   -948.204 |   15.586 |    0.919 |  0.26 |   3.578 |   3.578 |      0 |
 |        628 |   26028652 |   -892.358 |   -950.446 |   18.148 |    0.909 |  0.26 |   0.912 |   0.912 |      0 |
 |        629 |   26070165 |   -892.358 |   -943.401 |   18.363 |    0.899 |  0.25 |   2.080 |   2.080 |      0 |
 |        630 |   26111678 |   -892.132 |   -942.917 |   20.337 |    0.889 |  0.26 |   0.586 |   0.586 |      0 |
 |        631 |   26153191 |   -887.974 |   -934.294 |   18.254 |    0.879 |  0.26 |   2.141 |   2.141 |      0 |
 |        632 |   26194704 |   -887.111 |   -940.303 |   17.294 |    0.869 |  0.26 |   3.982 |   3.982 |      0 |
 |        633 |   26236217 |   -887.111 |   -938.856 |   17.993 |    0.859 |  0.25 |   3.837 |   3.837 |      0 |
 |        634 |   26277730 |   -887.111 |   -925.162 |   14.179 |    0.849 |  0.25 |   1.842 |   1.842 |      0 |
 |        635 |   26319243 |   -881.112 |   -935.205 |   20.206 |    0.839 |  0.25 |   3.105 |   3.105 |      0 |
